threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.37,0.6830985915492958,0.3005962006524965,0.5816023738872403,0.6750265745415891,0.2471264367816092,0.8113207547169812,0.5387323943661971,0.3788546255506608,0.5569948186528498,0.2550132037740808
0.36,0.6830985915492958,0.3005962006524965,0.5786350148367952,0.6732660111613075,0.24571428571428572,0.8113207547169812,0.5352112676056338,0.3771929824561403,0.5555555555555556,0.252501490622646
0.35,0.6830985915492958,0.3005962006524965,0.5727002967359051,0.6697448844007441,0.24293785310734464,0.8113207547169812,0.528169014084507,0.3739130434782609,0.5526992287917738,0.24750112127917584
0.34,0.6830985915492958,0.3005962006524965,0.56973293768546,0.6679843210204623,0.24157303370786518,0.8113207547169812,0.5246478873239436,0.3722943722943723,0.5512820512820512,0.24501196055605914
0.33,0.6830985915492958,0.3005962006524965,0.5667655786350149,0.6662237576401807,0.24022346368715083,0.8113207547169812,0.5211267605633803,0.3706896551724138,0.5498721227621484,0.24252981597128573
0.31,0.6830985915492958,0.3005962006524965,0.5608308605341247,0.6627026308796173,0.23756906077348067,0.8113207547169812,0.5140845070422535,0.36752136752136755,0.5470737913486006,0.2375855861698201
0.32,0.6830985915492958,0.3005962006524965,0.5608308605341247,0.6627026308796173,0.23756906077348067,0.8113207547169812,0.5140845070422535,0.36752136752136755,0.5470737913486006,0.2375855861698201
0.39,0.6830985915492958,0.3005962006524965,0.5816023738872403,0.66735317565772,0.2441860465116279,0.7924528301886793,0.5422535211267606,0.3733333333333333,0.546875,0.24375574642597986
0.38,0.6830985915492958,0.3005962006524965,0.5786350148367952,0.6655926122774383,0.24277456647398843,0.7924528301886793,0.5387323943661971,0.37168141592920356,0.5454545454545455,0.24122542611323664
0.3,0.6830985915492958,0.3005962006524965,0.5548961424332344,0.659181504119054,0.23497267759562843,0.8113207547169812,0.5070422535211268,0.364406779661017,0.5443037974683543,0.2326664691790443
0.29,0.6830985915492958,0.3005962006524965,0.543026706231454,0.6521392505979272,0.22994652406417113,0.8113207547169812,0.49295774647887325,0.35833333333333334,0.5388471177944861,0.2228958283243217
0.26,0.6830985915492958,0.3005962006524965,0.49554896142433236,0.6393170342811587,0.21739130434782608,0.8490566037735849,0.4295774647887324,0.34615384615384615,0.5369928400954654,0.20838884732388283
0.4,0.6830985915492958,0.3005962006524965,0.5816023738872403,0.6596797767738507,0.2411764705882353,0.7735849056603774,0.545774647887324,0.36771300448430494,0.5366492146596858,0.2325382078316981
0.41,0.6830985915492958,0.3005962006524965,0.5816023738872403,0.6596797767738507,0.2411764705882353,0.7735849056603774,0.545774647887324,0.36771300448430494,0.5366492146596858,0.2325382078316981
0.27,0.6830985915492958,0.3005962006524965,0.516320474777448,0.6439675790592613,0.2222222222222222,0.8301886792452831,0.45774647887323944,0.350597609561753,0.5365853658536586,0.21293733132971326
0.28,0.6830985915492958,0.3005962006524965,0.5281899109792285,0.6433364336965187,0.22395833333333334,0.8113207547169812,0.4753521126760563,0.35102040816326535,0.5321782178217822,0.21078955148299494
0.25,0.6830985915492958,0.3005962006524965,0.4836795252225519,0.632274780760032,0.2132701421800948,0.8490566037735849,0.4154929577464789,0.3409090909090909,0.5319148936170214,0.19905708990698193
0.42,0.6830985915492958,0.3005962006524965,0.5786350148367952,0.6502458145096998,0.23668639053254437,0.7547169811320755,0.545774647887324,0.36036036036036034,0.5249343832020997,0.21879202595574881
0.43,0.6830985915492958,0.3005962006524965,0.5786350148367952,0.6502458145096998,0.23668639053254437,0.7547169811320755,0.545774647887324,0.36036036036036034,0.5249343832020997,0.21879202595574881
0.22,0.6830985915492958,0.3005962006524965,0.39465875370919884,0.6024780760031889,0.19433198380566802,0.9056603773584906,0.2992957746478873,0.32,0.5228758169934641,0.16865077148750982
0.24,0.6830985915492958,0.3005962006524965,0.4599406528189911,0.6181902737177783,0.2054794520547945,0.8490566037735849,0.3873239436619718,0.3308823529411765,0.5220417633410673,0.1804038401402008
0.2,0.6830985915492958,0.3005962006524965,0.34124629080118696,0.586134732925857,0.18587360594795538,0.9433962264150944,0.22887323943661972,0.31055900621118016,0.5197505197505198,0.1562697133776353
0.21,0.6830985915492958,0.3005962006524965,0.3560830860534125,0.5872641509433962,0.18702290076335878,0.9245283018867925,0.25,0.3111111111111111,0.5168776371308017,0.15275016590348495
0.23,0.6830985915492958,0.3005962006524965,0.42433234421364985,0.6047369120382673,0.19742489270386265,0.8679245283018868,0.3415492957746479,0.32167832167832167,0.5168539325842696,0.16509435951939302
0.45,0.6830985915492958,0.3005962006524965,0.6023738872403561,0.6489835237842148,0.24203821656050956,0.7169811320754716,0.5809859154929577,0.3619047619047619,0.5149051490514904,0.21745993996571886
0.19,0.6830985915492958,0.3005962006524965,0.32344213649851633,0.5755713526441669,0.18181818181818182,0.9433962264150944,0.20774647887323944,0.3048780487804878,0.513347022587269,0.14201103887763838
0.44,0.6830985915492958,0.3005962006524965,0.5905044510385756,0.641941270263088,0.2360248447204969,0.7169811320754716,0.5669014084507042,0.35514018691588783,0.5093833780160858,0.20690287055189782
0.18,0.6830985915492958,0.3005962006524965,0.2997032640949555,0.5614868456019134,0.17667844522968199,0.9433962264150944,0.1795774647887324,0.29761904761904767,0.5050505050505051,0.12204478207814211
0.16,0.6830985915492958,0.3005962006524965,0.258160237388724,0.544512357161839,0.1705685618729097,0.9622641509433962,0.1267605633802817,0.28977272727272724,0.49902152641878667,0.10246612227044992
0.17,0.6830985915492958,0.3005962006524965,0.2818991097922849,0.5509234653202233,0.17301038062283736,0.9433962264150944,0.15845070422535212,0.29239766081871343,0.499001996007984,0.106090259073788
0.14,0.6830985915492958,0.3005962006524965,0.228486646884273,0.5345801222428913,0.16720257234726688,0.9811320754716981,0.0880281690140845,0.2857142857142857,0.49713193116634796,0.09435974448295949
0.15,0.6830985915492958,0.3005962006524965,0.24629080118694363,0.5374701036407122,0.16831683168316833,0.9622641509433962,0.11267605633802817,0.2865168539325843,0.49514563106796117,0.09058394321372107
0.13,0.6830985915492958,0.3005962006524965,0.21068249258160238,0.5240167419612012,0.1640378548895899,0.9811320754716981,0.06690140845070422,0.28108108108108104,0.49149338374291107,0.07401104964384958
0.11,0.6830985915492958,0.3005962006524965,0.18397626112759644,0.5158450704225352,0.16158536585365854,1.0,0.03169014084507042,0.2782152230971129,0.49074074074074076,0.07155880800016635
0.1,0.6830985915492958,0.3005962006524965,0.17804154302670624,0.5123239436619719,0.1606060606060606,1.0,0.02464788732394366,0.27676240208877284,0.488929889298893,0.06291740685502423
0.09,0.6830985915492958,0.3005962006524965,0.17210682492581603,0.5088028169014085,0.15963855421686746,1.0,0.017605633802816902,0.2753246753246753,0.48713235294117646,0.05301450675384333
0.08,0.6830985915492958,0.3005962006524965,0.16913946587537093,0.5070422535211268,0.15915915915915915,1.0,0.014084507042253521,0.27461139896373055,0.48623853211009177,0.047346365203849876
0.06,0.6830985915492958,0.3005962006524965,0.1661721068249258,0.5052816901408451,0.15868263473053892,1.0,0.01056338028169014,0.2739018087855297,0.48534798534798534,0.04094172706126616
0.07,0.6830985915492958,0.3005962006524965,0.1661721068249258,0.5052816901408451,0.15868263473053892,1.0,0.01056338028169014,0.2739018087855297,0.48534798534798534,0.04094172706126616
0.12,0.6830985915492958,0.3005962006524965,0.18991097922848665,0.5116927982992293,0.16049382716049382,0.9811320754716981,0.04225352112676056,0.27586206896551724,0.48507462686567165,0.04420805189649027
0.47,0.6830985915492958,0.3005962006524965,0.6083086053412463,0.6294844538931703,0.2348993288590604,0.660377358490566,0.5985915492957746,0.3465346534653465,0.484764542936288,0.1898334196289567
0.05,0.6830985915492958,0.3005962006524965,0.16023738872403562,0.5017605633802817,0.15773809523809523,1.0,0.0035211267605633804,0.27249357326478146,0.4835766423357664,0.02356726179052527
0.52,0.6830985915492958,0.3005962006524965,0.6528189910979229,0.6405461068296572,0.25384615384615383,0.6226415094339622,0.6584507042253521,0.36065573770491804,0.4824561403508771,0.2102272801686572
0.46,0.6830985915492958,0.3005962006524965,0.6023738872403561,0.6259633271326069,0.23178807947019867,0.660377358490566,0.5915492957746479,0.3431372549019608,0.4820936639118457,0.1844277543094511
0.49,0.6830985915492958,0.3005962006524965,0.6172106824925816,0.6270927451501461,0.2361111111111111,0.6415094339622641,0.6126760563380281,0.34517766497461927,0.4775280898876404,0.1870630281291221
0.48,0.6830985915492958,0.3005962006524965,0.6083086053412463,0.621811055009301,0.23129251700680273,0.6415094339622641,0.602112676056338,0.34,0.47353760445682447,0.17884563182490784
0.51,0.6830985915492958,0.3005962006524965,0.6320474777448071,0.6282221631676854,0.24087591240875914,0.6226415094339622,0.6338028169014085,0.34736842105263155,0.4727793696275071,0.19007058808386143
0.5,0.6830985915492958,0.3005962006524965,0.6201780415430267,0.6211799096465586,0.23404255319148937,0.6226415094339622,0.6197183098591549,0.3402061855670103,0.4674220963172804,0.17886284436117247
0.53,0.6830985915492958,0.3005962006524965,0.658753709198813,0.628720435822482,0.25,0.5849056603773585,0.6725352112676056,0.3502824858757062,0.4613095238095238,0.1943452621851814
0.54,0.6830985915492958,0.3005962006524965,0.6706231454005934,0.6204158915758703,0.25,0.5471698113207547,0.6936619718309859,0.3431952662721893,0.4420731707317073,0.18453798519438033
0.55,0.6830985915492958,0.3005962006524965,0.6795252225519288,0.6103507839489769,0.24770642201834864,0.5094339622641509,0.7112676056338029,0.33333333333333337,0.4205607476635515,0.1717599285712821
0.56,0.6830985915492958,0.3005962006524965,0.6824925816023739,0.5967645495615201,0.2403846153846154,0.4716981132075472,0.721830985915493,0.3184713375796178,0.3955696202531645,0.15252770988899203
0.57,0.6830985915492958,0.3005962006524965,0.7032640949554896,0.6014150943396226,0.25263157894736843,0.4528301886792453,0.75,0.32432432432432434,0.3908794788273615,0.1641195108259293
0.58,0.6830985915492958,0.3005962006524965,0.7151335311572701,0.6007839489768801,0.25842696629213485,0.4339622641509434,0.7676056338028169,0.323943661971831,0.3820598006644519,0.16645530002954084
