trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
49,bayes_ei,0.8319546921237043,111,26,0.24403989455352038,0.16906452789631315,0.13580573090705536,0.5803946348331048,0.7072814243954292,0.2989257833342369,0.712166172106825,0.6757573744352909,0.3,0.6226415094339622,0.7288732394366197,0.4049079754601227,0.5124223602484472,0.272917500731662,0.5803946348331048,33,77,207,20
44,bayes_ei,0.8113932206269484,72,0,0.1669252430940531,0.15310029566238886,0.18250449570374677,0.5874333337295047,0.6883470635131544,0.3019364759668459,0.6231454005934718,0.6536340685623172,0.25,0.6981132075471698,0.6091549295774648,0.3681592039800995,0.5138888888888888,0.22539946063071703,0.5874333337295047,37,111,173,16
29,bayes_ei,0.8048416428682708,29,43,0.20696039371251235,0.4268201716062114,0.15271501729548653,0.6455209733304869,0.6952564443263355,0.3640355781432325,0.8189910979228486,0.5856696784480467,0.38235294117647056,0.24528301886792453,0.926056338028169,0.2988505747126437,0.26422764227642276,0.20710637371293142,0.6455209733304869,13,21,263,40
72,bayes_ei,0.800399948619949,16,17,0.14661763513101636,0.1504235445472384,0.15613033812163302,0.6127872406964275,0.6787137921870848,0.30058832617184383,0.5756676557863502,0.6408118522455488,0.23214285714285715,0.7358490566037735,0.545774647887324,0.35294117647058826,0.5131578947368421,0.20505403449622356,0.6127872406964275,39,129,155,14
55,bayes_ei,0.7902805809108814,42,34,0.32396248850616083,0.2755583502274954,0.12549425435988737,0.6132612828115731,0.6714057932500664,0.28795653165805707,0.5905044510385756,0.641941270263088,0.2360248447204969,0.7169811320754716,0.5669014084507042,0.35514018691588783,0.5093833780160858,0.20690287055189782,0.6132612828115731,38,123,161,15
69,bayes_ei,0.7876468043638881,94,34,0.19955766691516572,0.1621177775387256,0.17628641988474913,0.5776813653945522,0.6688812117990964,0.28334050320082843,0.5816023738872403,0.6443329790061121,0.23493975903614459,0.7358490566037735,0.5528169014084507,0.3561643835616438,0.5158730158730158,0.21020380674648817,0.5776813653945522,39,127,157,14
14,bayes_ei,0.7845939222597108,97,39,0.4399112887694661,0.3178787561903585,0.14512657353503158,0.6714021992913852,0.6957879351581185,0.30376552028628884,0.8427299703264095,0.561387191070954,0.5,0.1509433962264151,0.971830985915493,0.2318840579710145,0.17543859649122806,0.21018046790423592,0.6714021992913852,8,8,276,45
82,bayes_ei,0.7830434011140692,98,6,0.3820667334806207,0.4278668495513137,0.1828087228441972,0.5915931459330968,0.6663566303481264,0.2853757781598761,0.6261127596439169,0.6400478341748604,0.24475524475524477,0.660377358490566,0.6197183098591549,0.35714285714285715,0.4929577464788732,0.206316809721606,0.5915931459330968,35,108,176,18
39,bayes_ei,0.7797961317308515,11,22,0.282500976216569,0.20161331538125402,0.17367164951095154,0.6100762420176302,0.6737975019930907,0.2880184167081333,0.655786350148368,0.5962662769067233,0.23076923076923078,0.5094339622641509,0.6830985915492958,0.3176470588235294,0.4103343465045593,0.14723023491356232,0.6100762420176302,27,90,194,26
1,initial,0.7772035924720245,110,35,0.32693706302444114,0.3562808832531515,0.13647602651054244,0.6243525760405804,0.663632739835238,0.27737917185675165,0.7329376854599406,0.6497143236779166,0.3010752688172043,0.5283018867924528,0.7711267605633803,0.3835616438356164,0.4590163934426229,0.243867578423479,0.6243525760405804,28,65,219,25
38,bayes_ei,0.7771679227892322,110,39,0.4447635550776555,0.41454273431114597,0.3321838442674585,0.602240197709001,0.7025644432633537,0.3116366306513366,0.8397626112759644,0.5212596332713261,0.42857142857142855,0.05660377358490566,0.9859154929577465,0.1,0.06849315068493152,0.10853676654235984,0.602240197709001,3,4,280,50
75,bayes_ei,0.776641554657099,62,43,0.15205884981476778,0.2952472883860837,0.25862101444662267,0.631786110276341,0.6720701567897953,0.27533195261015697,0.6676557863501483,0.60330853042785,0.23893805309734514,0.5094339622641509,0.6971830985915493,0.3253012048192771,0.4153846153846154,0.1593309161362156,0.631786110276341,27,86,198,26
66,bayes_ei,0.7736862939001128,54,4,0.16966529209746195,0.38073711160317514,0.3107909337432635,0.6196320742856645,0.6910045176720702,0.3194716137048087,0.8249258160237388,0.5354770130215254,0.3333333333333333,0.11320754716981132,0.9577464788732394,0.16901408450704225,0.13043478260869565,0.11487950452422525,0.6196320742856645,6,12,272,47
28,bayes_ei,0.7724866633906546,58,8,0.2730843550168395,0.19060671890694753,0.273897213241583,0.6276874556698954,0.6743954291788467,0.28945823864338915,0.7537091988130564,0.5853042785011958,0.2727272727272727,0.33962264150943394,0.8309859154929577,0.3025210084033613,0.3237410071942446,0.15650971527411342,0.6276874556698954,18,48,236,35
70,bayes_ei,0.7720839374027575,37,10,0.2924277945021687,0.35114113026817356,0.2571976037530537,0.5670591676541197,0.676720701567898,0.30994084870687866,0.8427299703264095,0.5767339888386925,0.5,0.18867924528301888,0.9647887323943662,0.273972602739726,0.21551724137931036,0.23646683911105468,0.5670591676541197,10,10,274,43
