trial,source,objective,xgb,lr,cat,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
9,initial,0.8037656654451368,0.6066011828344241,0.3933988171655759,0.0,0.6777836832314642,0.28922844025772787,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.12
11,initial,0.8037656654451368,0.6077220105447779,0.3922779894552221,0.0,0.6777836832314642,0.28922844025772787,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.12
13,bayes_ei,0.803736062281522,0.6490076586476804,0.3509923413523196,0.0,0.6776508105235184,0.28968802991625786,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.16
18,bayes_ei,0.8037226883764451,0.7128081503883691,0.2871918496116309,0.0,0.6772521923996812,0.29029534169682175,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.16
38,bayes_ei,0.8036472788238151,0.7881818920202841,0.2118181079797159,0.0,0.677982992293383,0.2876399618415256,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.13
5,initial,0.8035720187230283,0.6774130945790597,0.32258690542094026,0.0,0.6773850651076269,0.2888776298900092,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.16
16,bayes_ei,0.8035552475583845,0.5693727716828149,0.43062722831718514,0.0,0.6773186287536541,0.289209461598198,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.12
1,initial,0.8035412289238395,0.7707688166581753,0.22923118334182468,0.0,0.6775843741695455,0.2890460448977102,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.15
21,bayes_ei,0.8033663806999067,0.5361513854273912,0.46384861457260884,0.0,0.676654265213925,0.2888497727471824,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.17
7,initial,0.8033461328416656,0.7570946227903763,0.24290537720962369,0.0,0.6773186287536541,0.28939929156629757,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.15
25,bayes_ei,0.8032915618602363,0.7322846524056648,0.26771534759433524,0.0,0.677252192399681,0.2894586184290167,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.15
