trial,source,objective,rule_index,threshold_group,threshold_other,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
17,bayes_ei,0.8460718403224047,37,0.19524057647675414,0.29031508459661304,0.7053547701302152,0.33850040223155997,0.5103857566765578,0.6864868456019133,0.2358490566037736,0.9433962264150944,0.4295774647887324,0.3773584905660377,0.589622641509434,0.28109451189868123,0.49
37,bayes_ei,0.8389858550362593,13,0.3319716805058215,0.18483335402539006,0.7102046239702364,0.2942184694995589,0.5281899109792285,0.6740300292319957,0.235,0.8867924528301887,0.4612676056338028,0.3715415019762846,0.570388349514563,0.25797404429309584,0.45
29,bayes_ei,0.8364937317733963,26,0.32035892696431856,0.45882745060727925,0.6976481530693596,0.33683382066511364,0.5459940652818991,0.6845934095136859,0.2422680412371134,0.8867924528301887,0.4823943661971831,0.3805668016194332,0.5788177339901477,0.2719408234399821,0.31
2,initial,0.8314207004216593,36,0.4469144597979524,0.37457930355466706,0.6973159712994951,0.3180327614159747,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.4
59,bayes_ei,0.8308278530522158,36,0.19367895763025494,0.1573626183506771,0.6967844804677119,0.3177259787276734,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.68
51,bayes_ei,0.8305261790319829,14,0.21848791759508082,0.1740362390765288,0.6960536805740101,0.32120455057128283,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.59
49,bayes_ei,0.8289472593075294,10,0.2732134502398786,0.13969943489286277,0.6953228806803082,0.3182914980599234,0.5637982195845698,0.6798099920276375,0.24456521739130435,0.8490566037735849,0.5105633802816901,0.37974683544303794,0.5681818181818181,0.26295794394109473,0.51
6,initial,0.8287904474662372,0,0.2604258098683288,0.2420322386205946,0.6941270263087962,0.3221591640686236,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.53
22,bayes_ei,0.8277753372263636,16,0.16245674580805508,0.16886673512853817,0.6945920807866064,0.31342539800393954,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.67
27,bayes_ei,0.8270807467698615,0,0.3228927810673956,0.2094046412245567,0.6948578262024981,0.31523533341265925,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.46
5,initial,0.8264105394666105,7,0.4030100309465368,0.4181656272819518,0.6932633537071486,0.3119066192473336,0.5727002967359051,0.6850916821684826,0.24861878453038674,0.8490566037735849,0.5211267605633803,0.38461538461538464,0.5725190839694657,0.2702790702609713,0.37
3,initial,0.8253639125643121,38,0.26256577431624584,0.3399346692350819,0.6923332447515281,0.3126624548690731,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.44
57,bayes_ei,0.8253639125643121,18,0.4897045936776204,0.17566032142330462,0.6923332447515281,0.3126624548690731,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.3
10,initial,0.8251361530054814,13,0.37578994704050384,0.3690497415266275,0.6921339356896093,0.3125202023845135,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.4
