trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
29,bayes_ei,0.8437990148702481,25,38,0.20696039371251235,0.4268201716062114,0.15271501729548653,0.6455209733304869,0.7074142971033749,0.3502271602281826,0.5756676557863502,0.6638320488971565,0.2413793103448276,0.7924528301886793,0.5352112676056338,0.3700440528634361,0.5440414507772021,0.2387028128703296,0.6455209733304869,42,132,152,11
79,bayes_ei,0.8230394671456394,37,36,0.38449463915389315,0.23731907640402494,0.20481836550852908,0.6601779385074925,0.6924661174594738,0.32236074485988203,0.5905044510385756,0.6649614669146957,0.24550898203592814,0.7735849056603774,0.5563380281690141,0.37272727272727274,0.5408970976253299,0.24022981903312104,0.6601779385074925,41,126,158,12
48,bayes_ei,0.8228134783531433,54,18,0.1596429526769631,0.2683559531696669,0.24599240179969978,0.6419866611085482,0.7051554610682966,0.3088086003575416,0.6409495548961425,0.6258304544246611,0.24242424242424243,0.6037735849056604,0.647887323943662,0.34594594594594597,0.4651162790697675,0.18769338612723308,0.6419866611085482,32,100,184,21
46,bayes_ei,0.8212710751259346,15,33,0.4004988201118366,0.32837531106374307,0.24517484258408198,0.5654012128545919,0.6906058995482327,0.3124227274550698,0.5786350148367952,0.6732660111613075,0.24571428571428572,0.8113207547169812,0.5352112676056338,0.37719298245614036,0.5555555555555556,0.252501490622646,0.5654012128545919,43,132,152,10
22,bayes_ei,0.8163466509404865,96,0,0.23621226464661504,0.31497032720295154,0.2582617085437487,0.6462731722405901,0.6999734254584108,0.3217975119806969,0.655786350148368,0.6116130746744619,0.2396694214876033,0.5471698113207547,0.676056338028169,0.3333333333333333,0.4354354354354354,0.16940359084785697,0.6462731722405901,29,92,192,24
44,bayes_ei,0.8162276270953899,63,0,0.1669252430940531,0.15310029566238886,0.18250449570374677,0.5874333337295047,0.692399681105501,0.31782768268748274,0.3887240356083086,0.5989569492426255,0.1927710843373494,0.9056603773584906,0.29225352112676056,0.31788079470198677,0.5206073752711496,0.16403343850554916,0.5874333337295047,48,201,83,5
19,bayes_ei,0.8157232421576557,16,11,0.23309889970763664,0.3595164395219823,0.15002639825653635,0.6609012772509099,0.6881477544512358,0.31144427609629755,0.5459940652818991,0.6538998139782088,0.23118279569892472,0.8113207547169812,0.4964788732394366,0.3598326359832636,0.5402010050251256,0.22533063969295544,0.6609012772509099,43,143,141,10
62,bayes_ei,0.8143622015922685,26,24,0.22495749722339486,0.2700284824374587,0.22874131317387353,0.6489280943798579,0.6914031357959075,0.31114113957919365,0.6023738872403561,0.6413101249003454,0.23870967741935484,0.6981132075471698,0.5845070422535211,0.3557692307692308,0.5040871934604905,0.20644237068946342,0.6489280943798579,37,118,166,16
72,bayes_ei,0.8128982944186606,14,15,0.14661763513101636,0.1504235445472384,0.15613033812163302,0.6127872406964275,0.691801753919745,0.31216720907027246,0.36795252225519287,0.5866330055806537,0.1875,0.9056603773584906,0.2676056338028169,0.3106796116504854,0.5128205128205129,0.14762094805619602,0.6127872406964275,48,208,76,5
41,bayes_ei,0.8062290518418119,52,3,0.42547717639746563,0.29618637012748816,0.15781460494683003,0.6267565372240574,0.6940605899548233,0.3183555065007353,0.7151335311572701,0.6084573478607493,0.26373626373626374,0.4528301886792453,0.7640845070422535,0.3333333333333333,0.396039603960396,0.1778680038160364,0.6267565372240574,24,67,217,29
39,bayes_ei,0.8060622152882637,10,19,0.282500976216569,0.20161331538125402,0.17367164951095154,0.6100762420176302,0.6783151740632475,0.3097166294767633,0.5519287833827893,0.6574209407387723,0.23369565217391305,0.8113207547169812,0.5035211267605634,0.3628691983122363,0.5429292929292929,0.23021572073468463,0.6100762420176302,43,141,143,10
49,bayes_ei,0.8056869648343737,96,23,0.24403989455352038,0.16906452789631315,0.13580573090705536,0.5803946348331048,0.6855567366462929,0.3103931076211635,0.29673590504451036,0.5673996811055009,0.17832167832167833,0.9622641509433962,0.17253521126760563,0.3008849557522124,0.5120481927710844,0.13693574773479353,0.5803946348331048,51,235,49,2
75,bayes_ei,0.8034745868984251,54,38,0.15205884981476778,0.2952472883860837,0.25862101444662267,0.631786110276341,0.6818363008238107,0.3177883620368225,0.5727002967359051,0.6237044910975286,0.22424242424242424,0.6981132075471698,0.5492957746478874,0.3394495412844037,0.4907161803713527,0.18017991260229238,0.631786110276341,37,128,156,16
17,bayes_ei,0.7992071355506113,59,27,0.1572504224808139,0.28936923765578004,0.21974466502986006,0.5678152144775083,0.6730667020993887,0.3029786797876456,0.5489614243323442,0.6556603773584906,0.23243243243243245,0.8113207547169812,0.5,0.36134453781512604,0.5415617128463477,0.22777052418117494,0.5678152144775083,43,142,142,10
50,bayes_ei,0.7980661007003196,7,32,0.1944303253746128,0.430436423336237,0.3152176932836285,0.6294509224114307,0.6884134998671273,0.3172615639765238,0.7685459940652819,0.6094538931703428,0.3076923076923077,0.37735849056603776,0.8415492957746479,0.3389830508474576,0.3610108303249098,0.20198410010793355,0.6294509224114307,20,45,239,33
69,bayes_ei,0.7978407992399227,82,30,0.19955766691516572,0.1621177775387256,0.17628641988474913,0.5776813653945522,0.676056338028169,0.30280046435318514,0.4599406528189911,0.6181902737177783,0.2054794520547945,0.8490566037735849,0.3873239436619718,0.33088235294117646,0.5220417633410673,0.1804038401402008,0.5776813653945522,45,174,110,8
12,initial,0.7955075500856825,34,14,0.300601534974501,0.446914810954291,0.3752562403242848,0.5613203673414231,0.6900744087164496,0.29048653492552856,0.7418397626112759,0.6089556205155462,0.28205128205128205,0.41509433962264153,0.8028169014084507,0.33587786259541985,0.37931034482758624,0.1880959980273706,0.5613203673414231,22,56,228,31
36,bayes_ei,0.7943796385321846,96,20,0.30087088214311103,0.39364794151290855,0.17140555555555428,0.6218065437464559,0.6681504119053947,0.30602447719024867,0.5786350148367952,0.657919213393569,0.23976608187134502,0.7735849056603774,0.5422535211267606,0.36607142857142855,0.5352480417754569,0.22999054022389062,0.6218065437464559,41,130,154,12
81,bayes_ei,0.7927955881670622,63,26,0.3610031618035978,0.23081873130138664,0.2044633644624171,0.6478645930816478,0.6790459739569492,0.2676619626816623,0.6676557863501483,0.6493489237310657,0.264,0.6226415094339622,0.676056338028169,0.3707865168539326,0.48961424332344206,0.22511594682872657,0.6478645930816478,33,92,192,20
24,bayes_ei,0.7919268077685715,58,28,0.3123595245563663,0.33533405033281277,0.2720243767388718,0.6662938056174951,0.6985782620249801,0.3095873704728032,0.8456973293768546,0.570821153335105,0.5294117647058824,0.16981132075471697,0.971830985915493,0.2571428571428571,0.19650655021834057,0.23560833254393562,0.6662938056174951,9,8,276,44
43,bayes_ei,0.7917459289996078,54,27,0.34567095666296543,0.15336437711640014,0.4168325366172605,0.5621265779534241,0.6898086633005581,0.2612042156685135,0.7626112759643917,0.621279564177518,0.30985915492957744,0.41509433962264153,0.8274647887323944,0.3548387096774194,0.38869257950530034,0.2165432922963406,0.5621265779534241,22,49,235,31
58,bayes_ei,0.791429664178531,89,3,0.33436941836325207,0.30581081067307736,0.30212393976743324,0.6412584340449925,0.689808663300558,0.31064408161596047,0.7863501483679525,0.5893236779165559,0.3137254901960784,0.3018867924528302,0.8767605633802817,0.3076923076923077,0.3041825095057034,0.18147867208420887,0.6412584340449925,16,35,249,37
77,bayes_ei,0.789779341021198,59,26,0.2703870131863206,0.28512087083882975,0.25616753954419424,0.6822406243277664,0.6915360085038533,0.31514373099591814,0.8249258160237388,0.5815174063247409,0.4,0.22641509433962265,0.9366197183098591,0.2891566265060241,0.24793388429752067,0.20842395776817782,0.6822406243277664,12,18,266,41
40,bayes_ei,0.7887192738590495,94,24,0.19099214136320916,0.1418116703184148,0.28180555930861406,0.6013122010825788,0.6765878288599522,0.2779487239584346,0.5548961424332344,0.6131411108158384,0.21637426900584794,0.6981132075471698,0.528169014084507,0.33035714285714285,0.4830287206266319,0.1647765628949456,0.6013122010825788,37,134,150,16
63,bayes_ei,0.7828894350480621,98,18,0.3259476463240144,0.14528472062542835,0.3065079176533832,0.639952022224513,0.6848923731065639,0.2771715405936143,0.7744807121661721,0.5976282221631677,0.3050847457627119,0.33962264150943394,0.8556338028169014,0.32142857142857145,0.3321033210332104,0.1870484343890844,0.639952022224513,18,41,243,35
55,bayes_ei,0.7822921224390881,37,30,0.32396248850616083,0.2755583502274954,0.12549425435988737,0.6132612828115731,0.6616396492160511,0.3032287825002864,0.5578635014836796,0.6302484719638586,0.22413793103448276,0.7358490566037735,0.5246478873239436,0.3436123348017621,0.505181347150259,0.1897716401590759,0.6132612828115731,39,135,149,14
13,bayes_ei,0.7791639585765886,8,26,0.18688085087300116,0.3820512647798938,0.3356769796646767,0.677948225314114,0.6939277172468774,0.28069777242602045,0.8189910979228486,0.562649481796439,0.35714285714285715,0.18867924528301888,0.9366197183098591,0.24691358024691357,0.20833333333333337,0.16526707022347364,0.677948225314114,10,18,266,43
54,bayes_ei,0.7783333671001212,29,31,0.35845186799634543,0.23084456037552695,0.3133106494701793,0.6082455854989913,0.6707414297103376,0.2618085724094255,0.6706231454005934,0.6280892904597395,0.2542372881355932,0.5660377358490566,0.6901408450704225,0.3508771929824561,0.45454545454545453,0.19551354906706417,0.6082455854989913,30,88,196,23
