trial,source,objective,rule_index,threshold_group,threshold_other,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
10,initial,0.8110043146004146,61,0.38115244425449046,0.3605986902435638,0.68296571884135,0.29548217411259625,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.25
33,bayes_ei,0.8109434336821287,54,0.47125268357039884,0.4586505046876458,0.6849588094605368,0.2892416502973243,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.13
49,bayes_ei,0.8105245630017819,65,0.3722060168102127,0.30688699667793645,0.6809726282221632,0.30833518803584314,0.5578635014836796,0.6686154663832049,0.2391304347826087,0.8301886792452831,0.5070422535211268,0.3713080168776372,0.5555555555555556,0.24658683233788967,0.24
25,bayes_ei,0.8101970987398383,14,0.351636290759617,0.46830503578208404,0.6850916821684826,0.28613305310377823,0.5400593471810089,0.665725484985384,0.234375,0.8490566037735849,0.4823943661971831,0.3673469387755102,0.556930693069307,0.24371473287338627,0.19
23,bayes_ei,0.8096648249732512,101,0.32298796640035166,0.3531088910710704,0.6815705554079192,0.29589889942426095,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.22
40,bayes_ei,0.8092672033710202,153,0.44843483111721666,0.46530334108339944,0.6828328461334042,0.28746098150535376,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.19
36,bayes_ei,0.8091212339571479,12,0.38170980091204826,0.4030615016069182,0.6818363008238109,0.29445103324123073,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.18
55,bayes_ei,0.8089832602872545,2,0.4952695998783824,0.4823708263495663,0.6809061918681903,0.29970387128468556,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.12
22,bayes_ei,0.8088524260470561,97,0.4412851515961693,0.2711332695727342,0.6817698644698379,0.29598832202384046,0.5578635014836796,0.6686154663832049,0.2391304347826087,0.8301886792452831,0.5070422535211268,0.3713080168776372,0.5555555555555556,0.24658683233788967,0.18
2,initial,0.8087691574453387,82,0.13763739537371836,0.1417655757423838,0.6809726282221632,0.2956013452325117,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.55
35,bayes_ei,0.8058100425908258,125,0.4166645866566745,0.1484834088472856,0.6793781557268138,0.2901858018946058,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.16
12,initial,0.8054528397378402,145,0.4983700251001406,0.39356963120848726,0.6790459739569493,0.287323524221728,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.17
3,initial,0.8046358150521175,144,0.40303797434893546,0.38608495459896447,0.6781158650013288,0.28921844937057745,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.23
58,bayes_ei,0.8036642203279468,9,0.36145878817828725,0.3017348735946005,0.6775179378155727,0.2899931836881107,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.26
31,bayes_ei,0.8035977615781119,93,0.19544371547279019,0.3147130727965939,0.6799760829125697,0.2805635064552572,0.4807121661721068,0.6535344140313579,0.22018348623853212,0.9056603773584906,0.4014084507042254,0.3542435424354244,0.5581395348837209,0.23390047772237538,0.31
38,bayes_ei,0.8035074970519345,37,0.3714626083057741,0.14663572700415461,0.6759899016741961,0.30726946085975343,0.5548961424332344,0.659181504119054,0.23497267759562843,0.8113207547169812,0.5070422535211268,0.364406779661017,0.5443037974683543,0.2326664691790443,0.35
4,initial,0.803444897295537,123,0.49351242914279164,0.494585647950465,0.6774515014615998,0.2892855083590504,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.12
59,bayes_ei,0.8022662206908537,144,0.4362410195540801,0.48748561706159016,0.676787137921871,0.2892795911687702,0.5548961424332344,0.6668549030029232,0.23783783783783785,0.8301886792452831,0.5035211267605634,0.3697478991596639,0.5541561712846348,0.24415094813530555,0.17
11,initial,0.8022484059115401,86,0.15274373598099494,0.2985593366894371,0.6836300823810789,0.27715464892910113,0.4065281899109792,0.617193728408185,0.2,0.9245283018867925,0.30985915492957744,0.3288590604026846,0.5361050328227571,0.19153780924730734,0.31
46,bayes_ei,0.8017149198692141,121,0.19109235032798355,0.187262496690662,0.6758570289662503,0.2886079837041834,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.36
48,bayes_ei,0.8011896578577904,89,0.19971187114390365,0.19107629517583002,0.6759234653202232,0.2843573302623817,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.35
17,bayes_ei,0.8011756958471735,38,0.30932448458030004,0.19633335443944347,0.671671538665958,0.3079595433497441,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126,0.41
51,bayes_ei,0.8010835873594271,40,0.4305037948732101,0.12489633923087419,0.675524847196386,0.3023383965252114,0.6142433234421365,0.6636991761892107,0.25161290322580643,0.7358490566037735,0.5915492957746479,0.37499999999999994,0.5313351498637601,0.23915091743245787,0.59
8,initial,0.8008428346992001,11,0.35604008688428274,0.48783799106980186,0.679843210204624,0.2798506064945573,0.543026706231454,0.6521392505979272,0.22994652406417113,0.8113207547169812,0.49295774647887325,0.35833333333333334,0.5388471177944861,0.2228958283243217,0.19
7,initial,0.8004898475355372,178,0.1677999803978587,0.2617291640675875,0.6755912835503588,0.2811115190425261,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.5
30,bayes_ei,0.7988284872085601,12,0.27008443345016986,0.1692898512316379,0.673531756577199,0.28825875844112475,0.5727002967359051,0.6697448844007441,0.24293785310734464,0.8113207547169812,0.528169014084507,0.3739130434782609,0.5526992287917738,0.24750112127917584,0.43
57,bayes_ei,0.798578511826464,41,0.41216745193398086,0.16254272761175786,0.6750597927185756,0.2937130123101599,0.5934718100890207,0.6590486314111081,0.24390243902439024,0.7547169811320755,0.5633802816901409,0.3686635944700461,0.5319148936170213,0.23169254568308467,0.51
45,bayes_ei,0.797764568598389,111,0.1444122918826619,0.16812666602426718,0.6718044113739038,0.28392151669826843,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.44
34,bayes_ei,0.7950387408966056,124,0.3003731853532217,0.39157283828334294,0.669811320754717,0.281564652307044,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.24
42,bayes_ei,0.7949499628346348,48,0.28392492187312246,0.4380698095083119,0.6735317565771991,0.2848891229022944,0.4807121661721068,0.6381876162636195,0.21495327102803738,0.8679245283018868,0.4084507042253521,0.3445692883895131,0.539906103286385,0.2089954269667678,0.21
44,bayes_ei,0.7943001935902028,87,0.34642982242165166,0.29728608510708143,0.6700106298166355,0.28202333300558613,0.5578635014836796,0.6686154663832049,0.2391304347826087,0.8301886792452831,0.5070422535211268,0.3713080168776372,0.5555555555555556,0.24658683233788967,0.27
53,bayes_ei,0.793712379635595,188,0.276232697481623,0.18474037092485954,0.6716715386659581,0.2772739468657295,0.543026706231454,0.6598126494817964,0.2328042328042328,0.8301886792452831,0.4894366197183099,0.3636363636363636,0.5486284289276808,0.23446417407446046,0.37
28,bayes_ei,0.7922051452966997,212,0.2882003495863572,0.38328526421617914,0.6683497209673134,0.28116129897078795,0.5548961424332344,0.6668549030029232,0.23783783783783785,0.8301886792452831,0.5035211267605634,0.3697478991596639,0.5541561712846348,0.24415094813530555,0.25
43,bayes_ei,0.7915512347413814,124,0.19868448518198117,0.29000044646594747,0.6697448844007441,0.27994148843586697,0.5341246290801187,0.6545309593409514,0.22916666666666666,0.8301886792452831,0.4788732394366197,0.35918367346938773,0.5445544554455445,0.22725214217819062,0.34
19,bayes_ei,0.7905759319343563,169,0.19046713413288485,0.23672834733549242,0.6674860483656658,0.2760249319812019,0.5578635014836796,0.6686154663832049,0.2391304347826087,0.8301886792452831,0.5070422535211268,0.3713080168776372,0.5555555555555556,0.24658683233788967,0.39
56,bayes_ei,0.7901957097096259,83,0.27525951867632437,0.19517459206688742,0.6662901939941536,0.2814117559012179,0.5548961424332344,0.6668549030029232,0.23783783783783785,0.8301886792452831,0.5035211267605634,0.3697478991596639,0.5541561712846348,0.24415094813530555,0.35
6,initial,0.7900284223485954,88,0.3858221510537059,0.34706568666172743,0.6650943396226415,0.27728422376558487,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.28
16,bayes_ei,0.7875795098494122,170,0.22674772276316102,0.30311306890185874,0.6648285942067501,0.2756387555371664,0.5548961424332344,0.6668549030029232,0.23783783783783785,0.8301886792452831,0.5035211267605634,0.3697478991596639,0.5541561712846348,0.24415094813530555,0.32
18,bayes_ei,0.7815948789510707,131,0.2343881248879121,0.1415720676173587,0.6645628487908583,0.2574366633325948,0.5489614243323442,0.6556603773584906,0.23243243243243245,0.8113207547169812,0.5,0.3613445378151261,0.5415617128463477,0.22777052418117494,0.45
54,bayes_ei,0.7809863962653653,227,0.4860393732295571,0.3416434826178658,0.6598458676587831,0.2766641674643708,0.56973293768546,0.6603109221365931,0.23863636363636365,0.7924528301886793,0.528169014084507,0.3668122270742359,0.5412371134020619,0.23367967547003485,0.23
32,bayes_ei,0.7777856304044306,85,0.13110862309779348,0.3035017406374675,0.6607759766144035,0.26796717043956797,0.4094955489614243,0.6189542917884667,0.20081967213114754,0.9245283018867925,0.31338028169014087,0.32996632996632996,0.537280701754386,0.19376299053349863,0.32
15,bayes_ei,0.7771041175196253,66,0.49257139062822625,0.24977630447245103,0.6577863406856231,0.2828155746328097,0.516320474777448,0.636294180175392,0.2193877551020408,0.8113207547169812,0.4612676056338028,0.34538152610441764,0.5269607843137255,0.2011716695213516,0.25
9,initial,0.7742016986519156,116,0.38349464262349386,0.20226320568790468,0.6591482859420675,0.2621122955573805,0.5875370919881305,0.6478541057666756,0.23780487804878048,0.7358490566037735,0.5598591549295775,0.3594470046082949,0.5186170212765957,0.215385029414246,0.34
37,bayes_ei,0.7721375829730696,95,0.1817612376157209,0.4048608518845817,0.6533351049694393,0.25887680160634596,0.47477744807121663,0.6500132872707945,0.21818181818181817,0.9056603773584906,0.39436619718309857,0.3516483516483516,0.5555555555555555,0.22943124253611022,0.23
39,bayes_ei,0.7691125585538705,23,0.3467629762197395,0.1828546208248434,0.6520728142439544,0.2573795342995493,0.5311572700296736,0.6527703959606697,0.22797927461139897,0.8301886792452831,0.4753521126760563,0.35772357723577236,0.54320987654321,0.22485699591370426,0.36
27,bayes_ei,0.7684281638409282,159,0.19817592555426689,0.4553310216039323,0.6508769598724422,0.2686357020894608,0.4540059347181009,0.6300159447249535,0.2088888888888889,0.8867924528301887,0.3732394366197183,0.33812949640287776,0.5377574370709383,0.20096639686999954,0.14
5,initial,0.7667699307292902,123,0.32070892371018694,0.1420090735730931,0.652338559659846,0.24290221466855855,0.516320474777448,0.6516409779431305,0.225,0.8490566037735849,0.45422535211267606,0.3557312252964427,0.546116504854369,0.22478555300591385,0.22
52,bayes_ei,0.7353267846871605,26,0.13608425980876357,0.47421365190817405,0.620316237044911,0.2594703682695581,0.44510385756676557,0.6247342545841085,0.20614035087719298,0.8867924528301887,0.3626760563380282,0.33451957295373663,0.5340909090909091,0.1941476615849381,0.18
60,bayes_ei,0.7323091034745481,187,0.48741208309826956,0.25304252754572065,0.6243688546372576,0.2669967615234787,0.20474777448071216,0.528169014084507,0.16510903426791276,1.0,0.056338028169014086,0.28342245989304815,0.4971857410881801,0.09644644847553684,0.11
