trial,source,objective,rule_index,threshold_group,threshold_other,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
9,initial,0.8333289790408209,19,0.32499541310129576,0.21788409728788066,0.7028301886792453,0.30753079412098305,0.5875370919881305,0.6785477013021526,0.25,0.8113207547169812,0.545774647887324,0.38222222222222224,0.5598958333333333,0.2600609640809134,0.39
1,initial,0.8213630421513894,37,0.452783506480524,0.40239819364858564,0.6931304809992027,0.29918917333547956,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.16
32,bayes_ei,0.8187767516685396,21,0.22360617030513744,0.25676462886893114,0.6903401541323412,0.2989123904235811,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.31
43,bayes_ei,0.818721217584841,14,0.3263852928830292,0.37572458371621836,0.6907387722561785,0.2940329572191545,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.21
50,bayes_ei,0.8186268322755389,17,0.27238869003202715,0.3574488378270404,0.6866197183098592,0.30887762810981734,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.26
31,bayes_ei,0.8173481260501652,35,0.3990492205394656,0.47463084920418286,0.6902737177783683,0.29199074047561835,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.18
48,bayes_ei,0.815277172973375,4,0.17994957965945724,0.3052624900462716,0.6864868456019134,0.30705762107726753,0.56973293768546,0.6679843210204623,0.24157303370786518,0.8113207547169812,0.5246478873239436,0.3722943722943723,0.5512820512820512,0.24501196055605914,0.37
27,bayes_ei,0.8128578132029972,6,0.4207921527033261,0.32444623592408184,0.6821020462397024,0.311721696629476,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.22
51,bayes_ei,0.8127965245627232,29,0.3452675980258748,0.393916123516762,0.6860882274780761,0.2864279586668501,0.5400593471810089,0.6733988838692533,0.23711340206185566,0.8679245283018868,0.4788732394366197,0.3724696356275303,0.5665024630541873,0.25544918091716873,0.17
14,bayes_ei,0.8124420507106869,1,0.4696973525896657,0.31471934252883127,0.6806404464522988,0.3080108247943155,0.5489614243323442,0.6786805740100983,0.24083769633507854,0.8679245283018868,0.4894366197183099,0.3770491803278689,0.5707196029776677,0.2625495800351659,0.19
41,bayes_ei,0.8116465392543145,3,0.4306480636052307,0.46544129847138854,0.6848923731065639,0.29050023348134224,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.15
11,initial,0.8110734374097123,5,0.2002020180355913,0.1532880801505465,0.679245283018868,0.31708363376722315,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.44
21,bayes_ei,0.8110197227018344,20,0.34776244323108957,0.418800694930374,0.6836633005580653,0.29090284129468774,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.2
26,bayes_ei,0.8107412929898903,10,0.32876805232551043,0.2892542343827283,0.6850916821684826,0.282352162143504,0.5192878338278932,0.6687483390911507,0.2315270935960591,0.8867924528301887,0.4507042253521127,0.3671875,0.5662650602409639,0.25105344737221036,0.21
49,bayes_ei,0.8094450692590552,28,0.39133625294137053,0.239429386370331,0.6826335370714854,0.29180695066790363,0.5816023738872403,0.6750265745415891,0.2471264367816092,0.8113207547169812,0.5387323943661971,0.3788546255506608,0.5569948186528498,0.2550132037740808,0.29
6,initial,0.8086155047245548,36,0.3693748112391908,0.4495102044007405,0.6789131012490034,0.30645487919075953,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.19
52,bayes_ei,0.8054161370479547,21,0.1501124954100148,0.43147093933753145,0.6781823013553017,0.30680864703910377,0.6053412462908012,0.6660908849322349,0.25,0.7547169811320755,0.5774647887323944,0.3755868544600939,0.5376344086021505,0.24217330849234428,0.42
30,bayes_ei,0.8049753362347264,43,0.15500519444297456,0.3632714661178979,0.6787802285410577,0.28891840028134597,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.27
36,bayes_ei,0.8049753362347264,23,0.2684530910762376,0.15601184723944495,0.6787802285410577,0.28891840028134597,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.36
42,bayes_ei,0.8048911461664043,10,0.49756900093464396,0.4904422064017912,0.6784480467711933,0.287504692293329,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.17
25,bayes_ei,0.8047840872644743,11,0.31993416138317987,0.34749817517685466,0.6778501195854372,0.29139924113777477,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.22
5,initial,0.8046151117114274,31,0.16757969417546947,0.25255697019859985,0.6776508105235185,0.29276436775254666,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.38
23,bayes_ei,0.8045693021535428,8,0.19757843883840417,0.18036090822716053,0.6784480467711933,0.28854913872475,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.46
39,bayes_ei,0.8041692559234881,31,0.15941782555894848,0.1468329257074439,0.6777172468774915,0.2915785744193479,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.43
55,bayes_ei,0.8037643396692106,24,0.4396502308455901,0.3745616691888005,0.6801753919744884,0.275971106048157,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.18
17,bayes_ei,0.8030589468798227,34,0.18074038962497102,0.19698425102642847,0.6777172468774914,0.2833271991282908,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.47
2,initial,0.8030395363651869,7,0.31311274414727,0.167532651507648,0.6724687749136325,0.31329256470143807,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126,0.41
15,bayes_ei,0.8025946274047785,25,0.3105865909118324,0.28298599632958177,0.677982992293383,0.2810845431315233,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.25
56,bayes_ei,0.8022139745612608,25,0.22537935668948,0.4649078674750449,0.6763220834440606,0.2989522042959856,0.5192878338278932,0.6534015413234122,0.22613065326633167,0.8490566037735849,0.45774647887323944,0.3571428571428572,0.5474452554744527,0.22713849421115345,0.13
20,bayes_ei,0.8019899113527099,40,0.25831258959226566,0.32172835744430184,0.6760563380281691,0.287610728435706,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.29
4,initial,0.8012507967502748,17,0.32055433711413334,0.3065547407530889,0.6755912835503587,0.28624042781258263,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.3
37,bayes_ei,0.8009809071881632,38,0.4651064250861138,0.24779157288834988,0.6815041190539464,0.2736785355800557,0.4065281899109792,0.6248671272920542,0.20242914979757085,0.9433962264150944,0.30633802816901406,0.33333333333333337,0.5446623093681917,0.20549700162773074,0.18
3,initial,0.8003006070845026,7,0.3553172323307473,0.21856432585072033,0.6710736114802018,0.3079100833058224,0.5727002967359051,0.6697448844007441,0.24293785310734464,0.8113207547169812,0.528169014084507,0.3739130434782609,0.5526992287917738,0.24750112127917584,0.36
59,bayes_ei,0.7996189779914185,9,0.49251345770304844,0.3759862806889837,0.6755248471963858,0.28754039599270753,0.543026706231454,0.6598126494817964,0.2328042328042328,0.8301886792452831,0.4894366197183099,0.3636363636363636,0.5486284289276808,0.23446417407446046,0.18
35,bayes_ei,0.7990924017561374,20,0.19234127334569198,0.3701374205627161,0.6770861015147488,0.2796667597121989,0.5727002967359051,0.6620714855168748,0.24,0.7924528301886793,0.5316901408450704,0.3684210526315789,0.5426356589147286,0.23618764814951876,0.35
8,initial,0.7990071881233225,25,0.16529569172418188,0.40494110651803455,0.6733988838692532,0.29753426998033167,0.5192878338278932,0.6534015413234122,0.22613065326633167,0.8490566037735849,0.45774647887323944,0.3571428571428572,0.5474452554744527,0.22713849421115345,0.16
47,bayes_ei,0.7989769903814484,23,0.13647509677821845,0.15424306485494726,0.6734653202232262,0.2855012126041131,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.51
10,initial,0.7986039969773552,7,0.47311152692253,0.38461631907618776,0.6694791389848525,0.30488606108875405,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.19
46,bayes_ei,0.7984693351196822,28,0.27718244207293774,0.40635570419853734,0.674196120116928,0.2871177711713218,0.5637982195845698,0.6644631942598991,0.2388888888888889,0.8113207547169812,0.5176056338028169,0.36909871244635195,0.548469387755102,0.24005443985959288,0.34
54,bayes_ei,0.798236493641818,34,0.24265992504363718,0.4888060113195735,0.6737310656391178,0.2792565427560905,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.29
13,bayes_ei,0.796756230368013,27,0.14570527523597804,0.37112105318978034,0.6722030294977412,0.28704105968099597,0.5845697329376854,0.6691137390380016,0.24561403508771928,0.7924528301886793,0.545774647887324,0.37499999999999994,0.5483028720626631,0.24629403455612686,0.53
58,bayes_ei,0.7961574776169638,9,0.269769858320494,0.15536384207261833,0.6717379750199309,0.28652899761126827,0.5667655786350149,0.6662237576401807,0.24022346368715083,0.8113207547169812,0.5211267605633803,0.3706896551724138,0.5498721227621484,0.24252981597128573,0.51
33,bayes_ei,0.7948519635878163,29,0.4975466471414243,0.40923772301014855,0.6691469572149881,0.2852544346067301,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.16
22,bayes_ei,0.7934251172695933,39,0.4571387019325821,0.4946844588546326,0.6686154663832049,0.2780025164549153,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.19
60,bayes_ei,0.7922016782913781,39,0.2545110744303637,0.32086349599869257,0.6673531756577199,0.2781967751912647,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.36
19,bayes_ei,0.7902756771175471,16,0.32330563086609676,0.12143024013017699,0.6663566303481264,0.2853757781598761,0.5459940652818991,0.6615732128620782,0.23404255319148937,0.8301886792452831,0.49295774647887325,0.36514522821576767,0.55,0.2368778227489085,0.49
45,bayes_ei,0.7856116751389112,41,0.13110826244089122,0.4290983391892931,0.667286739303747,0.25094320836518547,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.15
18,bayes_ei,0.7840793721617482,20,0.24435474537095783,0.4727500081844969,0.6662569758171671,0.2754652998070598,0.3590504451038576,0.6043715120914164,0.19245283018867926,0.9622641509433962,0.24647887323943662,0.3207547169811321,0.5345911949685535,0.18540433772627346,0.24
28,bayes_ei,0.7828725283129552,12,0.4618548726132575,0.2790097804447121,0.660443794844539,0.27524965156204056,0.56973293768546,0.6679843210204623,0.24157303370786518,0.8113207547169812,0.5246478873239436,0.3722943722943723,0.5512820512820512,0.24501196055605914,0.24
53,bayes_ei,0.7818405673519028,20,0.4907597433662323,0.29137541088532487,0.6646625033218178,0.27004514771013877,0.5934718100890207,0.6513752325272388,0.24074074074074073,0.7358490566037735,0.5669014084507042,0.36279069767441857,0.5213903743315508,0.22059994109804407,0.25
57,bayes_ei,0.7773439711811136,6,0.14488218891662943,0.2474456811016533,0.6593143768269997,0.26112939512225214,0.5519287833827893,0.6574209407387723,0.23369565217391305,0.8113207547169812,0.5035211267605634,0.3628691983122363,0.5429292929292929,0.23021572073468463,0.43
38,bayes_ei,0.7772232572569039,29,0.21054644408999884,0.1269749801977792,0.6569891044379484,0.26824050611232153,0.543026706231454,0.6598126494817964,0.2328042328042328,0.8301886792452831,0.4894366197183099,0.3636363636363636,0.5486284289276808,0.23446417407446046,0.47
16,bayes_ei,0.7751232509524874,33,0.18860916381348447,0.30735296121769706,0.6565240499601382,0.2613726127825967,0.5578635014836796,0.6609420674993356,0.23626373626373626,0.8113207547169812,0.5105633802816901,0.3659574468085106,0.5456852791878173,0.23512301034096153,0.41
40,bayes_ei,0.7716509917457017,19,0.45159571732695325,0.17707974385916175,0.6524049960138187,0.2689576003729268,0.7329376854599406,0.6804079192133936,0.31683168316831684,0.6037735849056604,0.7570422535211268,0.4155844155844156,0.5111821086261981,0.28672529589355655,0.38
29,bayes_ei,0.7681210242206625,13,0.4662940667154039,0.24851345637396802,0.6507440871644964,0.26439940173068555,0.5548961424332344,0.6515081052351848,0.23204419889502761,0.7924528301886793,0.5105633802816901,0.3589743589743589,0.5343511450381679,0.22123884412424447,0.27
12,initial,0.752508336058433,5,0.2693520206559816,0.46390780431230005,0.6437682699973425,0.23549357208499963,0.5400593471810089,0.635031889449907,0.22282608695652173,0.7735849056603774,0.4964788732394366,0.3459915611814346,0.5176767676767676,0.19747349752827453,0.25
34,bayes_ei,0.7090570488871744,30,0.4723325385818434,0.23806897078374534,0.6085570023917087,0.23106320329924002,0.20178041543026706,0.5264084507042254,0.16459627329192547,1.0,0.0528169014084507,0.2826666666666667,0.49625468164794007,0.09323875341647397,0.11
24,bayes_ei,0.686908753109324,23,0.22217997272284357,0.4462319946486779,0.589622641509434,0.23875042138393548,0.16023738872403562,0.5017605633802817,0.15773809523809523,1.0,0.0035211267605633804,0.27249357326478146,0.4835766423357664,0.02356726179052527,0.19
7,initial,0.6482715477750305,2,0.1465517641502289,0.41708120108384705,0.5484321020462397,0.2158055192193881,0.2789317507418398,0.5568363008238107,0.17465753424657535,0.9622641509433962,0.15140845070422534,0.2956521739130435,0.5059523809523809,0.12166207579350108,0.21
44,bayes_ei,0.6406548095154648,31,0.46800030824159417,0.13251214695085028,0.5417884666489503,0.21094000490800677,0.2789317507418398,0.5568363008238107,0.17465753424657535,0.9622641509433962,0.15140845070422534,0.2956521739130435,0.5059523809523809,0.12166207579350108,0.18
