threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.16,0.6584507042253521,0.2610568925876323,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.17,0.6584507042253521,0.2610568925876323,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.18,0.6584507042253521,0.2610568925876323,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.15,0.6584507042253521,0.2610568925876323,0.5667655786350149,0.6662237576401807,0.24022346368715083,0.8113207547169812,0.5211267605633803,0.3706896551724138,0.5498721227621484,0.24252981597128573
0.21,0.6584507042253521,0.2610568925876323,0.6053412462908012,0.6660908849322349,0.25,0.7547169811320755,0.5774647887323944,0.3755868544600939,0.5376344086021505,0.24217330849234428
0.14,0.6584507042253521,0.2610568925876323,0.5281899109792285,0.6433364336965187,0.22395833333333334,0.8113207547169812,0.4753521126760563,0.35102040816326535,0.5321782178217822,0.21078955148299494
0.22,0.6584507042253521,0.2610568925876323,0.6261127596439169,0.6630680308264683,0.2550335570469799,0.7169811320754716,0.6091549295774648,0.37623762376237624,0.5263157894736842,0.2390693322110181
0.2,0.6584507042253521,0.2610568925876323,0.5756676557863502,0.6484852511294181,0.23529411764705882,0.7547169811320755,0.5422535211267606,0.35874439461883406,0.5235602094240839,0.21623586207773882
0.19,0.6584507042253521,0.2610568925876323,0.56973293768546,0.6449641243688546,0.23255813953488372,0.7547169811320755,0.5352112676056338,0.35555555555555557,0.5208333333333334,0.21114531111611276
0.13,0.6584507042253521,0.2610568925876323,0.2551928783382789,0.5427517937815572,0.17,0.9622641509433962,0.12323943661971831,0.2889518413597734,0.498046875,0.0995680387563064
0.05,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.06,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.07,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.08,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.09,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.1,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.11,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.12,0.6584507042253521,0.2610568925876323,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.23,0.6584507042253521,0.2610568925876323,0.6468842729970327,0.6063313845336168,0.23387096774193547,0.5471698113207547,0.6654929577464789,0.327683615819209,0.431547619047619,0.1605417249689718
0.24,0.6584507042253521,0.2610568925876323,0.6735905044510386,0.5684626627690672,0.21782178217821782,0.41509433962264153,0.721830985915493,0.2857142857142857,0.3514376996805112,0.10880884456575585
0.25,0.6584507042253521,0.2610568925876323,0.712166172106825,0.5376361945256445,0.20270270270270271,0.2830188679245283,0.7922535211267606,0.2362204724409449,0.26223776223776224,0.06619711629280393
0.26,0.6584507042253521,0.2610568925876323,0.7626112759643917,0.5291987775710869,0.2127659574468085,0.18867924528301888,0.8697183098591549,0.2,0.19305019305019305,0.061368264607626254
0.27,0.6584507042253521,0.2610568925876323,0.8160237388724035,0.5378687217645496,0.30434782608695654,0.1320754716981132,0.9436619718309859,0.1842105263157895,0.14893617021276595,0.109339983613047
0.28,0.6584507042253521,0.2610568925876323,0.8456973293768546,0.5247807600318894,0.6,0.05660377358490566,0.9929577464788732,0.10344827586206896,0.06912442396313365,0.14924083788063067
0.29,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.3,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.31,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.32,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.33,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.34,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.35,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.36,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.37,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.38,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.39,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.4,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.41,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.42,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.43,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.44,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.45,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.46,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.47,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.48,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.49,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.5,0.6584507042253521,0.2610568925876323,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0
