threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.15,0.6608091947913899,0.21951195131404794,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.16,0.6608091947913899,0.21951195131404794,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.17,0.6608091947913899,0.21951195131404794,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.18,0.6608091947913899,0.21951195131404794,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.19,0.6608091947913899,0.21951195131404794,0.5786350148367952,0.6655926122774383,0.24277456647398843,0.7924528301886793,0.5387323943661971,0.37168141592920356,0.5454545454545455,0.24122542611323664
0.05,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.06,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.07,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.08,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.09,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.1,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.11,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.12,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.13,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.14,0.6608091947913899,0.21951195131404794,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.21,0.6608091947913899,0.21951195131404794,0.6409495548961425,0.6258304544246611,0.24242424242424243,0.6037735849056604,0.647887323943662,0.34594594594594597,0.4651162790697675,0.18769338612723308
0.2,0.6608091947913899,0.21951195131404794,0.5964391691394659,0.6070954026043051,0.2214765100671141,0.6226415094339622,0.5915492957746479,0.3267326732673267,0.45706371191135736,0.15700947790758246
0.22,0.6608091947913899,0.21951195131404794,0.6795252225519288,0.5719837895296307,0.2222222222222222,0.41509433962264153,0.7288732394366197,0.2894736842105263,0.35369774919614155,0.11506830893489545
