trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
61,bayes_ei,0.8078237367366118,14,40,0.2792488387888781,0.14079870626083965,0.15141736585366355,0.6371430953214771,0.6862211001860217,0.298890139656421,0.6142433234421365,0.6483523784214722,0.24503311258278146,0.6981132075471698,0.5985915492957746,0.3627450980392157,0.509641873278237,0.21720842582964364,0.6371430953214771,37,114,170,16
70,bayes_ei,0.8057396549335627,50,22,0.36177460224600877,0.44481340736869496,0.18872207655272313,0.5767549908457905,0.6854238639383471,0.2910723109907687,0.6172106824925816,0.6501129418017539,0.24666666666666667,0.6981132075471698,0.602112676056338,0.3645320197044335,0.511049723756906,0.2199271284274257,0.5767549908457905,37,113,171,16
76,bayes_ei,0.8005297039283201,110,42,0.39983610577614487,0.24584612773482478,0.2797875140138006,0.6128889834035716,0.7219638586234387,0.3106741851627476,0.8427299703264095,0.530693595535477,0.5,0.07547169811320754,0.9859154929577465,0.13114754098360656,0.0909090909090909,0.1468019836284572,0.6128889834035716,4,4,280,49
11,initial,0.7899320065080692,54,6,0.3923060602558862,0.3041989057448935,0.16099438406359062,0.6210443240656868,0.7015678979537602,0.29403054034509335,0.8219584569732937,0.5644100451767207,0.37037037037037035,0.18867924528301888,0.9401408450704225,0.25,0.2092050209205021,0.17274996786480357,0.6210443240656868,10,17,267,43
45,bayes_ei,0.7895052276103821,114,32,0.32128706313365696,0.4465349357683108,0.16757661214012978,0.561463762923004,0.6800757374435291,0.27469285252364684,0.7685459940652819,0.6401474887058198,0.3287671232876712,0.4528301886792453,0.8274647887323944,0.38095238095238093,0.4210526315789474,0.24771313008457718,0.561463762923004,24,49,235,29
32,bayes_ei,0.78754731523457,3,13,0.23558079918697722,0.2985532773942873,0.24400015947303266,0.6888768065950357,0.7070821153335105,0.3201709581436378,0.8427299703264095,0.530693595535477,0.5,0.07547169811320754,0.9859154929577465,0.13114754098360656,0.0909090909090909,0.1468019836284572,0.6888768065950357,4,4,280,49
84,bayes_ei,0.7862138970034701,83,42,0.17049529173438152,0.12145083367328215,0.12811760106072087,0.6676859128463929,0.6793781557268137,0.2842070301279609,0.6142433234421365,0.5946385862343875,0.21897810218978103,0.5660377358490566,0.6232394366197183,0.3157894736842105,0.4297994269340974,0.1402878511530884,0.6676859128463929,30,107,177,23
25,bayes_ei,0.7844952361245072,31,41,0.24772885096926484,0.38843171387555814,0.1260387835348975,0.6181438531424366,0.6831650279032687,0.3110129734354376,0.7833827893175074,0.5875631145362742,0.3076923076923077,0.3018867924528302,0.8732394366197183,0.3047619047619048,0.30303030303030304,0.1764916646224125,0.6181438531424366,16,36,248,37
65,bayes_ei,0.7783028727817264,114,12,0.3181431228086835,0.1895206402211551,0.2106931425515922,0.6383577015260811,0.6889782088758969,0.2991482369294418,0.8367952522255193,0.56553946319426,0.45,0.16981132075471697,0.9612676056338029,0.2465753424657534,0.19396551724137928,0.20196929591606533,0.6383577015260811,9,11,273,44
75,bayes_ei,0.7778589338379374,67,4,0.2353693293986332,0.335616214154969,0.3583912962040346,0.5718270009208236,0.6883470635131544,0.31063153145902866,0.8397626112759644,0.5596266276906724,0.47058823529411764,0.1509433962264151,0.9683098591549296,0.22857142857142856,0.17467248908296942,0.19836630249360432,0.5718270009208236,8,9,275,45
16,bayes_ei,0.7716128967555042,15,28,0.4028120109667738,0.26776963592391556,0.23605189682014768,0.5632649982734872,0.6796439011427052,0.27642970166391284,0.8011869436201781,0.5827796970502259,0.3333333333333333,0.2641509433962264,0.9014084507042254,0.29473684210526313,0.2755905511811024,0.1824800032381241,0.5632649982734872,14,28,256,39
47,bayes_ei,0.7700428420123189,16,37,0.3266196448658495,0.17019920250661938,0.1565871936062619,0.686712880958174,0.6783816104172203,0.28097858131783204,0.8100890207715133,0.5803879883072017,0.35135135135135137,0.24528301886792453,0.9154929577464789,0.28888888888888886,0.26104417670682734,0.1872219532169864,0.686712880958174,13,24,260,40
4,initial,0.7694591408851165,22,6,0.24216197462218492,0.3211982381493983,0.12734418179004847,0.6607215750741148,0.6584507042253522,0.2665481191346762,0.6053412462908012,0.6277238905128886,0.23333333333333334,0.660377358490566,0.5950704225352113,0.3448275862068966,0.483425414364641,0.18712542792729628,0.6607215750741148,35,115,169,18
38,bayes_ei,0.7668210507950194,17,10,0.30535667126586274,0.3981405221113489,0.13063545939965715,0.6362550279234271,0.652936486845602,0.2699224656723599,0.6112759643916914,0.6389184161573213,0.24,0.6792452830188679,0.5985915492957746,0.35467980295566504,0.4972375690607735,0.203526278177361,0.6362550279234271,36,114,170,17
1,initial,0.7654511100373527,24,14,0.23792115266476965,0.20845920771027848,0.2390306330475005,0.5840155122881269,0.6750597927185757,0.28820299721779,0.8397626112759644,0.5749734254584109,0.47619047619047616,0.18867924528301888,0.9612676056338029,0.2702702702702703,0.2145922746781116,0.22582980814815357,0.5840155122881269,10,11,273,43
2,initial,0.7652032397970168,92,32,0.1918923099253788,0.360603267665612,0.16244267947214688,0.5931853884208492,0.6535344140313578,0.2685035024529116,0.6083086053412463,0.6294844538931703,0.2348993288590604,0.660377358490566,0.5985915492957746,0.3465346534653465,0.484764542936288,0.1898334196289567,0.5931853884208492,35,114,170,18
63,bayes_ei,0.7642853237010464,50,13,0.16707954655909474,0.2243622899710738,0.19974829227861549,0.6576520678344998,0.677252192399681,0.2876905739071214,0.8367952522255193,0.56553946319426,0.45,0.16981132075471697,0.9612676056338029,0.2465753424657534,0.19396551724137928,0.20196929591606533,0.6576520678344998,9,11,273,44
72,bayes_ei,0.7635343061209247,32,33,0.4340606895131253,0.37502948061058744,0.418516236162239,0.5921986767768529,0.6909380813180973,0.31967279731929077,0.8456973293768546,0.5094339622641509,1.0,0.018867924528301886,1.0,0.037037037037037035,0.023474178403755864,0.12628494997187126,0.5921986767768529,1,0,284,52
