trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
38,bayes_ei,0.7730301698936854,110,39,0.4447635550776555,0.41454273431114597,0.3321838442674585,0.602240197709001,0.7030294977411641,0.3107894971524279,0.8367952522255193,0.5118256710071751,0.3333333333333333,0.03773584905660377,0.9859154929577465,0.06779661016949153,0.04587155963302752,0.06511233517466279,0.602240197709001,2,4,280,51
75,bayes_ei,0.7726296562749597,62,43,0.15205884981476778,0.2952472883860837,0.25862101444662267,0.631786110276341,0.669213393568961,0.2695562768036321,0.6676557863501483,0.60330853042785,0.23893805309734514,0.5094339622641509,0.6971830985915493,0.3253012048192771,0.4153846153846154,0.1593309161362156,0.631786110276341,27,86,198,26
70,bayes_ei,0.7698531966389821,37,10,0.2924277945021687,0.35114113026817356,0.2571976037530537,0.5670591676541197,0.6776508105235185,0.3104974152632878,0.8397626112759644,0.5673000265745416,0.47368421052631576,0.16981132075471697,0.9647887323943662,0.25,0.1948051948051948,0.21244767164573314,0.5670591676541197,9,10,274,44
53,bayes_ei,0.7692614833014483,72,40,0.35114709054436266,0.2711234856464481,0.3722505508193777,0.5837616399825617,0.6973159712994951,0.2983467930317102,0.8397626112759644,0.5212596332713261,0.42857142857142855,0.05660377358490566,0.9859154929577465,0.1,0.06849315068493152,0.10853676654235984,0.5837616399825617,3,4,280,50
28,bayes_ei,0.7688469336023784,58,8,0.2730843550168395,0.19060671890694753,0.273897213241583,0.6276874556698954,0.6737310656391177,0.2852378741908122,0.7744807121661721,0.5822814243954292,0.2909090909090909,0.3018867924528302,0.8626760563380281,0.2962962962962963,0.299625468164794,0.16211492617237921,0.6276874556698954,16,39,245,37
1,initial,0.7683375405666941,110,35,0.32693706302444114,0.3562808832531515,0.13647602651054244,0.6243525760405804,0.656656922668084,0.2757287157044864,0.7359050445103857,0.643801488174329,0.3,0.5094339622641509,0.778169014084507,0.3776223776223776,0.4470198675496689,0.23665776005492056,0.6243525760405804,27,63,221,26
76,bayes_ei,0.7681873739398796,7,25,0.38916486838547226,0.3436180496789367,0.13313476223237497,0.6117673004092533,0.6645628487908583,0.2928806213422203,0.7002967359050445,0.5919811320754718,0.24468085106382978,0.4339622641509434,0.75,0.3129251700680272,0.37581699346405223,0.1493340306834412,0.6117673004092533,23,71,213,30
25,bayes_ei,0.76727735506907,28,42,0.19603002872652514,0.2647319135630838,0.3887093352460584,0.6000826663286272,0.6876826999734255,0.3298937273995378,0.8486646884272997,0.5188679245283019,1.0,0.03773584905660377,1.0,0.07272727272727272,0.046728971962616814,0.17886024838950837,0.6000826663286272,2,0,284,51
6,initial,0.7656811729393119,97,43,0.3968562130153825,0.4128218504152759,0.3070194397824786,0.5959151231698057,0.6789131012490035,0.28999662206837806,0.8456973293768546,0.5631477544512358,0.5333333333333333,0.1509433962264151,0.9753521126760564,0.23529411764705882,0.17621145374449337,0.2229520380436692,0.5959151231698057,8,7,277,45
26,bayes_ei,0.7654844462063067,41,2,0.34409363797118847,0.1292845652837153,0.22722677791163887,0.6276388506112698,0.6781823013553017,0.2887207218285734,0.8219584569732937,0.5644100451767207,0.37037037037037035,0.18867924528301888,0.9401408450704225,0.25,0.2092050209205021,0.17274996786480357,0.6276388506112698,10,17,267,43
