threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.46,0.6739635928780228,0.25568016054091036,0.5875370919881305,0.6785477013021526,0.25,0.8113207547169812,0.545774647887324,0.38222222222222224,0.5598958333333333,0.2600609640809134
0.45,0.6739635928780228,0.25568016054091036,0.5845697329376854,0.6767871379218708,0.24855491329479767,0.8113207547169812,0.5422535211267606,0.3805309734513274,0.5584415584415584,0.2575329423820753
0.44,0.6739635928780228,0.25568016054091036,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126
0.47,0.6739635928780228,0.25568016054091036,0.5905044510385756,0.672634865798565,0.2485207100591716,0.7924528301886793,0.5528169014084507,0.3783783783783784,0.5511811023622046,0.251395569067439
0.43,0.6739635928780228,0.25568016054091036,0.5667655786350149,0.6662237576401807,0.24022346368715083,0.8113207547169812,0.5211267605633803,0.3706896551724138,0.5498721227621484,0.24252981597128573
0.42,0.6739635928780228,0.25568016054091036,0.543026706231454,0.6521392505979272,0.22994652406417113,0.8113207547169812,0.49295774647887325,0.35833333333333334,0.5388471177944861,0.2228958283243217
0.37,0.6739635928780228,0.25568016054091036,0.49851632047477745,0.6410775976614403,0.21844660194174756,0.8490566037735849,0.43309859154929575,0.3474903474903475,0.5382775119617225,0.2107249202532107
0.41,0.6739635928780228,0.25568016054091036,0.5311572700296736,0.6450969970768005,0.225130890052356,0.8113207547169812,0.4788732394366197,0.35245901639344257,0.533498759305211,0.21320255913619715
0.4,0.6739635928780228,0.25568016054091036,0.5281899109792285,0.6433364336965187,0.22395833333333334,0.8113207547169812,0.4753521126760563,0.35102040816326535,0.5321782178217822,0.21078955148299494
0.36,0.6739635928780228,0.25568016054091036,0.4836795252225519,0.632274780760032,0.2132701421800948,0.8490566037735849,0.4154929577464789,0.3409090909090909,0.5319148936170214,0.19905708990698193
0.48,0.6739635928780228,0.25568016054091036,0.5905044510385756,0.6572880680308265,0.24242424242424243,0.7547169811320755,0.5598591549295775,0.3669724770642202,0.5305039787798409,0.229095565567093
