trial,source,objective,delta,t_lr,t_mid,t_xgb,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
46,bayes_ei,0.8052930576948396,0.02448525665667919,0.3687853426371216,0.39244420725064233,0.5675718612388265,0.679245283018868,0.2895574025692225,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.09
58,bayes_ei,0.8045241972012375,0.02397774831781712,0.1266699969328884,0.39090263311218854,0.46671043445310334,0.6783151740632475,0.2890714832644958,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.13
27,bayes_ei,0.802374710791327,0.16954617455669718,0.27882601582419453,0.2875707889702398,0.42722532910832767,0.6762556470900878,0.2873247212487858,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.24
2,initial,0.8015497923653484,0.08388199487745172,0.27263747959347995,0.2789399506931568,0.2863417278520582,0.6753919744884401,0.28740778850117565,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.33
13,bayes_ei,0.8015105464592691,0.17759993738709218,0.2816868234946227,0.28945787725125527,0.36521028211464046,0.6753919744884401,0.287211558970779,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.32
19,bayes_ei,0.801428054704275,0.16313928287872934,0.32907158042586737,0.3638665738967355,0.5610018826103857,0.6753255381344672,0.2858017781663132,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.25
45,bayes_ei,0.8014267835556216,0.16646908558269252,0.3573910025519629,0.3776451866326727,0.4716872200456532,0.6751262290725486,0.2869303240129661,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.18
15,bayes_ei,0.8014086037333986,0.03717436526725289,0.18290179104845378,0.2769079809106998,0.30149788656733945,0.675458410842413,0.2876938262679299,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.31
48,bayes_ei,0.8011909754604551,0.17787225367119688,0.23895176839200802,0.2552259473502565,0.4151316655805445,0.6751262290725486,0.2869424310561669,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.36
29,bayes_ei,0.8007438568830061,0.14618580367984846,0.24521590761864842,0.26026663800213484,0.34720446164075536,0.6747276109487113,0.28681063241406324,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.27
18,bayes_ei,0.8001761779307162,0.03310591073217849,0.2532355185335188,0.38737470025666254,0.509612357003925,0.6745947382407654,0.2872257276391184,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.11
49,bayes_ei,0.8000038657402786,0.04701161846299783,0.15814742893003597,0.47034396405528817,0.5484027806325673,0.6742625564709009,0.28673291392143435,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.1
