threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.11,0.6612410310922137,0.3028025859761244,0.456973293768546,0.6087563114536274,0.2018348623853211,0.8301886792452831,0.3873239436619718,0.32472324723247237,0.5116279069767443,0.1656837222118254
0.1,0.6612410310922137,0.3028025859761244,0.42136498516320475,0.5953029497741165,0.1939655172413793,0.8490566037735849,0.3415492957746479,0.31578947368421056,0.5067567567567568,0.14982862758444207
0.09,0.6612410310922137,0.3028025859761244,0.3768545994065282,0.5765678979537603,0.18473895582329317,0.8679245283018868,0.2852112676056338,0.3046357615894039,0.4989154013015184,0.12692080421459914
0.12,0.6612410310922137,0.3028025859761244,0.4896142433234421,0.6051023119851182,0.20398009950248755,0.7735849056603774,0.43661971830985913,0.3228346456692914,0.4963680387409201,0.1559810670960697
0.13,0.6612410310922137,0.3028025859761244,0.5311572700296736,0.6144034015413233,0.21311475409836064,0.7358490566037735,0.49295774647887325,0.33050847457627114,0.4936708860759493,0.1672168864467088
0.16,0.6612410310922137,0.3028025859761244,0.5756676557863502,0.6254650544778102,0.22560975609756098,0.6981132075471698,0.5528169014084507,0.3410138248847926,0.4920212765957447,0.18276999687656867
0.14,0.6612410310922137,0.3028025859761244,0.5400593471810089,0.6120116927982993,0.21348314606741572,0.7169811320754716,0.5070422535211268,0.329004329004329,0.4871794871794871,0.16337360707831353
0.17,0.6612410310922137,0.3028025859761244,0.5845697329376854,0.6230733457347861,0.22641509433962265,0.6792452830188679,0.5669014084507042,0.339622641509434,0.48517520215633414,0.17950747752821813
0.08,0.6612410310922137,0.3028025859761244,0.3353115727002967,0.5519200106298167,0.17490494296577946,0.8679245283018868,0.23591549295774647,0.2911392405063291,0.4842105263157894,0.09132047022564214
0.15,0.6612410310922137,0.3028025859761244,0.5548961424332344,0.6131411108158384,0.21637426900584794,0.6981132075471698,0.528169014084507,0.3303571428571428,0.4830287206266319,0.1647765628949456
0.06,0.6612410310922137,0.3028025859761244,0.2789317507418398,0.533816104172203,0.16783216783216784,0.9056603773584906,0.1619718309859155,0.2831858407079646,0.48192771084337344,0.0687040863450073
0.18,0.6612410310922137,0.3028025859761244,0.5934718100890207,0.6206816369917618,0.22727272727272727,0.660377358490566,0.5809859154929577,0.3381642512077294,0.4781420765027322,0.17639342289805257
0.05,0.6612410310922137,0.3028025859761244,0.2403560830860534,0.5186021791124104,0.16279069767441862,0.9245283018867925,0.11267605633802817,0.2768361581920904,0.4775828460038987,0.0438486698933037
0.07,0.6612410310922137,0.3028025859761244,0.3026706231454006,0.532553813446718,0.1678832116788321,0.8679245283018868,0.19718309859154928,0.2813455657492355,0.4732510288065844,0.06079717708676785
0.2,0.6612410310922137,0.3028025859761244,0.6172106824925816,0.6117459473824076,0.22857142857142856,0.6037735849056604,0.6197183098591549,0.3316062176165803,0.45454545454545453,0.16510558008112425
0.22,0.6612410310922137,0.3028025859761244,0.6379821958456974,0.6163964921605103,0.2366412213740458,0.5849056603773585,0.647887323943662,0.33695652173913043,0.4518950437317785,0.17385922311449267
0.25,0.6612410310922137,0.3028025859761244,0.685459940652819,0.6292187084772788,0.26126126126126126,0.5471698113207547,0.7112676056338029,0.35365853658536583,0.44891640866873056,0.200187422342535
0.23,0.6612410310922137,0.3028025859761244,0.655786350148368,0.6192864735583311,0.24390243902439024,0.5660377358490566,0.6725352112676056,0.3409090909090909,0.4477611940298508,0.18040927361482287
0.19,0.6612410310922137,0.3028025859761244,0.599406528189911,0.6011825671007175,0.2191780821917808,0.6037735849056604,0.5985915492957746,0.32160804020100503,0.44692737430167595,0.1486755941229067
0.21,0.6612410310922137,0.3028025859761244,0.6231454005934718,0.6075936752591018,0.22794117647058823,0.5849056603773585,0.6302816901408451,0.328042328042328,0.4454022988505747,0.15967846912900435
0.24,0.6612410310922137,0.3028025859761244,0.6735905044510386,0.6221764549561519,0.25217391304347825,0.5471698113207547,0.6971830985915493,0.34523809523809523,0.4434250764525993,0.18762435517495074
0.26,0.6612410310922137,0.3028025859761244,0.685459940652819,0.6138719107095403,0.2523364485981308,0.5094339622641509,0.7183098591549296,0.33749999999999997,0.4231974921630094,0.17810983510582035
0.28,0.6612410310922137,0.3028025859761244,0.7210682492581603,0.6119784746213128,0.2696629213483146,0.4528301886792453,0.7711267605633803,0.3380281690140845,0.398671096345515,0.18494423744218266
0.27,0.6612410310922137,0.3028025859761244,0.712166172106825,0.6066967844804677,0.2608695652173913,0.4528301886792453,0.7605633802816901,0.3310344827586207,0.39473684210526316,0.1743819283736823
0.29,0.6612410310922137,0.3028025859761244,0.7418397626112759,0.6166290193994154,0.2875,0.4339622641509434,0.7992957746478874,0.3458646616541353,0.3938356164383562,0.19958236724303427
0.3,0.6612410310922137,0.3028025859761244,0.7596439169139466,0.5964988041456285,0.2878787878787879,0.3584905660377358,0.8345070422535211,0.31932773109243695,0.34172661870503596,0.17704856809630043
0.34,0.6612410310922137,0.3028025859761244,0.7863501483679525,0.6046704756842944,0.32727272727272727,0.33962264150943394,0.8697183098591549,0.3333333333333333,0.33707865168539325,0.20622694080305484
0.33,0.6612410310922137,0.3028025859761244,0.7774480712166172,0.5993887855434493,0.3103448275862069,0.33962264150943394,0.8591549295774648,0.3243243243243243,0.33333333333333326,0.1917115974309953
0.32,0.6612410310922137,0.3028025859761244,0.771513353115727,0.595867658782886,0.3,0.33962264150943394,0.852112676056338,0.3185840707964602,0.3308823529411765,0.1824667397110258
0.31,0.6612410310922137,0.3028025859761244,0.7685459940652819,0.5941070954026043,0.29508196721311475,0.33962264150943394,0.8485915492957746,0.3157894736842105,0.3296703296703296,0.17796312003504675
0.35,0.6612410310922137,0.3028025859761244,0.7863501483679525,0.5969970768004251,0.32075471698113206,0.32075471698113206,0.8732394366197183,0.32075471698113206,0.320754716981132,0.19399415360085037
0.36,0.6612410310922137,0.3028025859761244,0.7922848664688428,0.5774980069093808,0.3111111111111111,0.2641509433962264,0.8908450704225352,0.28571428571428575,0.27237354085603116,0.1658899022947037
0.41,0.6612410310922137,0.3028025859761244,0.8219584569732937,0.5874302418283285,0.3939393939393939,0.24528301886792453,0.9295774647887324,0.30232558139534876,0.2653061224489796,0.21418794219044363
0.4,0.6612410310922137,0.3028025859761244,0.8160237388724035,0.5839091150677651,0.37142857142857144,0.24528301886792453,0.9225352112676056,0.29545454545454547,0.2631578947368421,0.20026209159126912
0.39,0.6612410310922137,0.3028025859761244,0.8130563798219584,0.5821485516874834,0.3611111111111111,0.24528301886792453,0.9190140845070423,0.29213483146067415,0.26209677419354843,0.19363885829667868
0.38,0.6612410310922137,0.3028025859761244,0.8100890207715133,0.5803879883072017,0.35135135135135137,0.24528301886792453,0.9154929577464789,0.28888888888888886,0.26104417670682734,0.1872219532169864
0.37,0.6612410310922137,0.3028025859761244,0.798219584569733,0.573345734786075,0.3170731707317073,0.24528301886792453,0.9014084507042254,0.2765957446808511,0.25691699604743085,0.16336694222740197
0.42,0.6612410310922137,0.3028025859761244,0.8160237388724035,0.5608889184161573,0.3448275862068966,0.18867924528301888,0.9330985915492958,0.2439024390243903,0.2074688796680498,0.1580851235325907
0.43,0.6612410310922137,0.3028025859761244,0.8160237388724035,0.5608889184161573,0.3448275862068966,0.18867924528301888,0.9330985915492958,0.2439024390243903,0.2074688796680498,0.1580851235325907
0.53,0.6612410310922137,0.3028025859761244,0.8308605341246291,0.5620183364336965,0.4090909090909091,0.16981132075471697,0.954225352112676,0.24,0.19230769230769226,0.182801853885686
0.47,0.6612410310922137,0.3028025859761244,0.8249258160237388,0.5584972096731331,0.375,0.16981132075471697,0.9471830985915493,0.2337662337662338,0.1906779661016949,0.16560920086349756
0.48,0.6612410310922137,0.3028025859761244,0.8249258160237388,0.5584972096731331,0.375,0.16981132075471697,0.9471830985915493,0.2337662337662338,0.1906779661016949,0.16560920086349756
0.49,0.6612410310922137,0.3028025859761244,0.8249258160237388,0.5584972096731331,0.375,0.16981132075471697,0.9471830985915493,0.2337662337662338,0.1906779661016949,0.16560920086349756
0.5,0.6612410310922137,0.3028025859761244,0.8249258160237388,0.5584972096731331,0.375,0.16981132075471697,0.9471830985915493,0.2337662337662338,0.1906779661016949,0.16560920086349756
0.51,0.6612410310922137,0.3028025859761244,0.8249258160237388,0.5584972096731331,0.375,0.16981132075471697,0.9471830985915493,0.2337662337662338,0.1906779661016949,0.16560920086349756
