trial,source,objective,delta,t_lr,t_mid,t_xgb,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
46,bayes_ei,0.827450055629161,0.046976125667214604,0.20867935292115342,0.3367708130556716,0.3607463567349687,0.6951235716183896,0.31444127566765556,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.45
60,bayes_ei,0.8272560638205243,0.17628345064989567,0.270390236894078,0.2904782356665638,0.32334241062266617,0.6934626627690671,0.3164761210624397,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.5
38,bayes_ei,0.8270354063618384,0.17751533388164603,0.2108376479409374,0.246215630143449,0.4500606110350359,0.692997608291257,0.3176981061580601,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.55
52,bayes_ei,0.8270216186255417,0.15612576109793747,0.2575629113631104,0.29758789720736667,0.3455585354999509,0.6928647355833112,0.31561110968814915,0.5756676557863502,0.6868522455487642,0.25,0.8490566037735849,0.5246478873239436,0.38626609442060084,0.5739795918367347,0.2727340384185437,0.49
12,initial,0.8269526796215406,0.1736308890218162,0.2478957509069189,0.28416181620602693,0.5290796048332052,0.692997608291257,0.3172844724565716,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.5
21,bayes_ei,0.8268661947871868,0.08939194660842927,0.13660065716155978,0.3338495881524154,0.35303306120786204,0.6939277172468774,0.31353444598296604,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.46
6,initial,0.8268505335642974,0.09160157204180248,0.1848855856764819,0.34767481010954115,0.35668691615180276,0.6939277172468775,0.3134561398685183,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.45
10,initial,0.8266628386484666,0.1506834733581966,0.22157641053951133,0.24009355667579338,0.3375701284530145,0.6927318628753654,0.3131319182853489,0.5786350148367952,0.688612808929046,0.25139664804469275,0.8490566037735849,0.528169014084507,0.3879310344827586,0.5754475703324808,0.2751967016556675,0.56
58,bayes_ei,0.826633549062424,0.043072417721468984,0.26642854402727395,0.29480933220175143,0.2953057542793184,0.6934626627690673,0.3133635472719372,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.52
30,bayes_ei,0.8253419330833628,0.16651686040928051,0.2953400167785527,0.29916339529475144,0.33834725010669453,0.6922003720435822,0.3132169210040563,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.49
41,bayes_ei,0.8250480199921354,0.10759141519269551,0.1581865967942572,0.3564946017610968,0.37118843165500315,0.6921339356896093,0.3120795373177839,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.44
49,bayes_ei,0.8248177293311432,0.16438665919633735,0.28887109992860655,0.29196206849740947,0.3081406830018695,0.6920010629816635,0.31292539002881686,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.49
5,initial,0.8243983043146061,0.17119250005124592,0.25704631133410594,0.3370361196531755,0.41017356404747,0.6908052086101515,0.3154745943274268,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.44
31,bayes_ei,0.8243696178530565,0.1298425512885793,0.3692704548289823,0.4140386938201049,0.45732372297668555,0.6917353175657719,0.31334110636024026,0.5637982195845698,0.6798099920276375,0.24456521739130435,0.8490566037735849,0.5105633802816901,0.37974683544303794,0.5681818181818181,0.26295794394109473,0.35
40,bayes_ei,0.8238009565826468,0.13229683024449504,0.3117654473611912,0.36544509677688297,0.4251655014050306,0.6918017539197447,0.3139502753374839,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.41
33,bayes_ei,0.82360469474552,0.1482063749180064,0.27262055706439053,0.3438586644410883,0.3465339893234598,0.6909380813180972,0.31350267206093146,0.5637982195845698,0.6798099920276375,0.24456521739130435,0.8490566037735849,0.5105633802816901,0.37974683544303794,0.5681818181818181,0.26295794394109473,0.43
17,bayes_ei,0.823422605336902,0.052911387874213164,0.19800139805810496,0.30348048644860004,0.3263845562210559,0.6914695721498804,0.3125740215489068,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.49
8,initial,0.8233567831748316,0.03722926418568076,0.16907337129840638,0.3567801943919584,0.3998820273179007,0.6921339356896093,0.31284364016870075,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.41
42,bayes_ei,0.8232441421013412,0.05362436970744623,0.3531320954277771,0.3981631211903832,0.4049510114761756,0.691137390380016,0.3120256007228062,0.5608308605341247,0.6780494286473558,0.24324324324324326,0.8490566037735849,0.5070422535211268,0.3781512605042017,0.5667506297229219,0.2605313720894361,0.4
7,initial,0.8229173379618998,0.09507901162322277,0.2880310197552686,0.40306477590357176,0.4375552716469469,0.6904065904863141,0.31139579565934716,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.37
11,initial,0.8225588071758254,0.15273065633669486,0.1927111663498587,0.2987333455753396,0.5614497925085484,0.689210736114802,0.3115670497821135,0.5756676557863502,0.6868522455487642,0.25,0.8490566037735849,0.5246478873239436,0.38626609442060084,0.5739795918367347,0.2727340384185437,0.49
36,bayes_ei,0.8223295653010507,0.10932337366763188,0.28136603236204427,0.3311634689427969,0.37557604025203484,0.6903401541323412,0.3114388979597274,0.5608308605341247,0.6780494286473558,0.24324324324324326,0.8490566037735849,0.5070422535211268,0.3781512605042017,0.5667506297229219,0.2605313720894361,0.43
1,initial,0.8221858236244262,0.07959812025148218,0.22582514918002455,0.4301545800950718,0.4703060518966957,0.6900079723624768,0.31238109842592665,0.5608308605341247,0.6780494286473558,0.24324324324324326,0.8490566037735849,0.5070422535211268,0.3781512605042017,0.5667506297229219,0.2605313720894361,0.34
19,bayes_ei,0.8219119987427211,0.16453815038024974,0.22910171213563493,0.35165840234795276,0.4587483277423584,0.6884799362211002,0.31333100305812933,0.5727002967359051,0.6850916821684826,0.24861878453038674,0.8490566037735849,0.5211267605633803,0.38461538461538464,0.5725190839694657,0.2702790702609713,0.43
9,initial,0.8218192921581045,0.16601865702884092,0.14968012242258683,0.2893535996216231,0.4688603336977772,0.6884799362211002,0.31286747013504573,0.5727002967359051,0.6850916821684826,0.24861878453038674,0.8490566037735849,0.5211267605633803,0.38461538461538464,0.5725190839694657,0.2702790702609713,0.5
3,initial,0.8210057302877699,0.0981387227199348,0.15297016851700945,0.30805075233002105,0.3408849567954333,0.6886792452830188,0.3104744833051745,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.47
48,bayes_ei,0.820496343038192,0.03733068094406585,0.20685445697767252,0.47870530483163715,0.5605901193231517,0.6916688812117991,0.3125139169528153,0.5578635014836796,0.6609420674993356,0.23626373626373626,0.8113207547169812,0.5105633802816901,0.3659574468085106,0.5456852791878173,0.23512301034096153,0.32
56,bayes_ei,0.8204425444444112,0.12422869615390306,0.3270371048049882,0.357509907721419,0.45897503779007753,0.688612808929046,0.3117624877126417,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.42
15,bayes_ei,0.8204096765471836,0.06474471044811757,0.28854456971567594,0.357761665949574,0.39758022562458606,0.6886792452830189,0.31146101193462195,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.41
27,bayes_ei,0.8202011253078388,0.16047265531379967,0.22099213846298005,0.3876066582567449,0.5077745192100926,0.6870847727876694,0.3117524530508713,0.5727002967359051,0.6850916821684826,0.24861878453038674,0.8490566037735849,0.5211267605633803,0.38461538461538464,0.5725190839694657,0.2702790702609713,0.39
53,bayes_ei,0.8191951855404501,0.07766616213381429,0.2801273957302802,0.3803852154812065,0.4622558476337464,0.6886128089290461,0.3120087326235809,0.5786350148367952,0.6732660111613075,0.24571428571428572,0.8113207547169812,0.5352112676056338,0.3771929824561403,0.5555555555555556,0.252501490622646,0.45
55,bayes_ei,0.8186075631486546,0.11938205139129014,0.2397442776239601,0.35060041359995625,0.41768270271377483,0.6872840818495882,0.310571668518305,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.43
34,bayes_ei,0.818441632395198,0.0585527523299576,0.12164962285483626,0.3584748860561737,0.3781562887729909,0.6869519000797237,0.3102575171911699,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.43
20,bayes_ei,0.818018099777596,0.12391693184212137,0.2986969628052119,0.3538790840152292,0.48609435180420824,0.6862875365399946,0.3112666263238221,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.42
4,initial,0.8179358261194202,0.11409165546800905,0.16440756453743538,0.3197454800296164,0.4158205386200353,0.6866861546638321,0.3102026193009141,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.46
16,bayes_ei,0.8176710097819773,0.1536458239449231,0.1616879458634487,0.3593529257203232,0.394824389168174,0.6853574275843742,0.3090770267931685,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.42
51,bayes_ei,0.8176702165161582,0.0285965328684731,0.19352721804310669,0.24143691036368034,0.5328759103407135,0.6897422269465852,0.31101727729067,0.4391691394658754,0.6365599255912835,0.2094017094017094,0.9245283018867925,0.3485915492957746,0.34146341463414637,0.5493273542600897,0.21583597370860177,0.29
29,bayes_ei,0.8169876761346032,0.14917924647177505,0.2591271919423069,0.27758523279587344,0.5429730236916261,0.6850916821684826,0.3120937799664187,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.51
28,bayes_ei,0.8169605618710678,0.13837519251594416,0.19895423576879567,0.19955301326754002,0.36790684300788945,0.6852909912304013,0.31096166333914826,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.62
59,bayes_ei,0.8168827729734845,0.13502047849076124,0.2002523766967678,0.3369889385705943,0.44116899148062644,0.685423863938347,0.3112488071986612,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.44
22,bayes_ei,0.8161009774625265,0.12683581286259138,0.3478857381464968,0.41374116862702826,0.565118338729047,0.6847595003986181,0.3106616473425157,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.36
39,bayes_ei,0.8158100154017973,0.1323495043312051,0.21210377544617737,0.258740570050477,0.5306163287045074,0.6838958277969706,0.31218474815994934,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.54
13,bayes_ei,0.8154524014305427,0.14556632786193618,0.16323142245789035,0.243523150641507,0.4310396080948386,0.6835636460271061,0.3133980390401565,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.56
