id,y_true,0,1,2,3,4,5,cluster,pca_1,pca_2
366,0,0.2523315084005417,0.4500813094635093,-0.0008586074236680563,0.0,1.0,0.0,1,0.4559374942461283,-0.5677997272684447
833,0,0.10876558522966202,0.22836987731756372,-0.06835247504854701,0.0,1.0,0.0,0,-1.4294611481612653,0.35267723521031663
459,0,0.09721504026682982,0.20706882946627503,-0.09422839959027784,0.0,1.0,0.0,0,-1.6938352068605944,0.4755291020477197
433,1,0.2566957862957418,0.45578084050704376,0.003994051705771384,0.0,1.0,0.0,1,0.5233209963304792,-0.5995678660309014
515,0,0.10577375973781301,0.22291095451217685,-0.08446763747639746,0.0,1.0,0.0,0,-1.543959555022487,0.4038001514378066
711,0,0.29434838863562374,0.5028790157247603,0.083400136830307,0.0,1.0,0.0,1,1.2816823134220767,-0.9471029706798153
782,0,0.2984802809589733,0.5078315188792487,0.07847605291491655,0.0,1.0,0.0,1,1.2971600989617071,-0.9566994945215518
241,0,0.1012528385433446,0.2145848443593609,-0.08518278625739763,0.0,1.0,0.0,0,-1.6011693709293942,0.4324496868559741
491,0,0.2610515650229476,0.46141774968724364,0.05513825204890621,0.0,1.0,0.0,1,0.8177811343164372,-0.7266705453803343
182,0,0.10267195776055554,0.2172084924623266,-0.08200362701439806,0.0,1.0,0.0,0,-1.5686646653915657,0.41734333944511
133,0,0.358548892195808,0.5791305422501214,0.2285162426515132,1.0,0.0,0.0,2,6.438049449710388,2.9959383869135117
582,0,0.5033377313853187,0.7138637994023213,0.5523284132281319,1.0,0.0,0.0,2,9.280575858927525,1.7101797549340094
181,0,0.08281292991268194,0.17963041386399134,-0.1303914116259009,0.0,1.0,0.0,0,-2.0457389106034554,0.6384327676129379
488,0,0.0901632253485279,0.19375865486889043,-0.11002611574093556,0.0,1.0,0.0,0,-1.856322942101158,0.5511168773746206
