trial,rule_index,feature,rule_type,split_value,threshold_group,threshold_other,objective,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
47,0,体重,numeric_gt,58.0,0.4359705903172849,0.25370671684423995,0.8366452235913421,0.7071485516874835,0.2963254178007117,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.43
57,0,体重,numeric_gt,58.0,0.47026072595621593,0.2764442598582375,0.8364940893293316,0.7070156789795375,0.29623411003038885,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.4
75,0,体重,numeric_gt,58.0,0.3463186853748845,0.1864592451574963,0.8363140541899459,0.7069492426255648,0.295666116103324,0.5667655786350149,0.6815705554079192,0.2459016393442623,0.8490566037735849,0.5140845070422535,0.3813559322033898,0.569620253164557,0.26539126054521206,0.53
6,0,体重,numeric_gt,58.0,0.3566578436525284,0.2265306578675844,0.8362229152061497,0.7056205155461068,0.299401061767849,0.5548961424332344,0.6822017007706618,0.24338624338624337,0.8679245283018868,0.4964788732394366,0.3801652892561983,0.5735660847880298,0.2673115765534017,0.47
1,0,体重,numeric_gt,58.0,0.24643858552920053,0.15667308169260769,0.836028252461111,0.7047568429444593,0.3014316064656879,0.5578635014836796,0.6839622641509434,0.24468085106382978,0.8679245283018868,0.5,0.3817427385892116,0.575,0.26970176447028277,0.6
78,0,体重,numeric_gt,58.0,0.2857580817387826,0.155462647740902,0.8358684232371644,0.706218442731863,0.2957590183316605,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.6
61,0,体重,numeric_gt,58.0,0.461471414883654,0.31227749017293616,0.835743305002922,0.7054212064841883,0.2993089433835383,0.5519287833827893,0.68044113739038,0.24210526315789474,0.8679245283018868,0.49295774647887325,0.3786008230452675,0.572139303482587,0.26492758987534754,0.36
42,0,体重,numeric_gt,58.0,0.32598544531804674,0.19930556689980047,0.8357260216126662,0.7056205155461068,0.29822598112266613,0.5519287833827893,0.68044113739038,0.24210526315789474,0.8679245283018868,0.49295774647887325,0.3786008230452675,0.572139303482587,0.26492758987534754,0.5
32,0,体重,numeric_gt,58.0,0.41817994890200916,0.2191196021400484,0.8356954270617207,0.7072814243954292,0.2948788689452563,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.44
36,0,体重,numeric_gt,58.0,0.3572953474161862,0.1742903811546752,0.8354395588077804,0.7072149880414564,0.29393170944541847,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.51
29,0,体重,numeric_gt,58.0,0.4455370516542649,0.23670182823992103,0.8353877123174599,0.7071485516874834,0.29400465876368126,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.42
46,0,体重,numeric_gt,58.0,0.21264957433449116,0.12384833393534969,0.8353046407590549,0.7053547701302153,0.2972584689493514,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.67
73,0,体重,numeric_gt,58.0,0.46295096464221985,0.2537483602426686,0.8352846930195204,0.7069492426255647,0.2944861075835772,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.39
65,0,体重,numeric_gt,58.0,0.4722676928988989,0.3407821244772601,0.8352250114974462,0.7043582248206218,0.3007229968517564,0.5548961424332344,0.6822017007706618,0.24338624338624337,0.8679245283018868,0.4964788732394366,0.3801652892561983,0.5735660847880298,0.2673115765534017,0.35
96,0,体重,numeric_gt,58.0,0.47190903751173574,0.3476875141475433,0.83516005158802,0.7042917884666491,0.30073037907448896,0.5548961424332344,0.6822017007706618,0.24338624338624337,0.8679245283018868,0.4964788732394366,0.3801652892561983,0.5735660847880298,0.2673115765534017,0.35
89,0,体重,numeric_gt,58.0,0.2920460526258589,0.1929931055942144,0.8351070244678074,0.7040924794047303,0.30014728419781495,0.5578635014836796,0.6839622641509434,0.24468085106382978,0.8679245283018868,0.5,0.3817427385892116,0.575,0.26970176447028277,0.54
31,0,体重,numeric_gt,58.0,0.4517887465366943,0.22871593210440427,0.8340600965386837,0.7065506245017275,0.2929749117823826,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.42
15,0,体重,numeric_gt,58.0,0.44594334894322274,0.21882452387478044,0.833999264036455,0.7066834972096732,0.29200638573151033,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.43
4,0,体重,numeric_gt,58.0,0.3835766788301897,0.13210963379200114,0.8338318075697463,0.7071485516874835,0.29014404223599005,0.5311572700296736,0.6681171937284082,0.233502538071066,0.8679245283018868,0.46830985915492956,0.368,0.5623471882640587,0.2483945721731777,0.44
59,0,体重,numeric_gt,58.0,0.3888966094816466,0.1224806124840449,0.8333915371043297,0.7072814243954293,0.28981671146016225,0.5252225519287834,0.6645960669678448,0.23115577889447236,0.8679245283018868,0.4612676056338028,0.365079365079365,0.559610705596107,0.24371399714514191,0.43
20,0,体重,numeric_gt,58.0,0.4403642540146274,0.1721544603125363,0.8333248629881789,0.706882806271592,0.2902094332907644,0.5281899109792285,0.6663566303481265,0.23232323232323232,0.8679245283018868,0.4647887323943662,0.36653386454183273,0.5609756097560976,0.24605218165648454,0.38
76,0,体重,numeric_gt,58.0,0.4859130408728563,0.22527392999954193,0.8331526988367616,0.7064177517937816,0.29040249803957596,0.5311572700296736,0.6681171937284082,0.233502538071066,0.8679245283018868,0.46830985915492956,0.368,0.5623471882640587,0.2483945721731777,0.34
19,0,体重,numeric_gt,58.0,0.40863296265300225,0.17526929951080703,0.833152370853179,0.7064177517937816,0.29040249803957596,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.46
56,0,体重,numeric_gt,58.0,0.4865931415857139,0.22239219165444382,0.8331304359681664,0.7064177517937816,0.2902911836965999,0.5311572700296736,0.6681171937284082,0.233502538071066,0.8679245283018868,0.46830985915492956,0.368,0.5623471882640587,0.2483945721731777,0.34
77,0,体重,numeric_gt,58.0,0.38984592524856054,0.15216475159455697,0.8329899119950572,0.7065506245017273,0.2901955871744796,0.5281899109792285,0.6663566303481265,0.23232323232323232,0.8679245283018868,0.4647887323943662,0.36653386454183273,0.5609756097560976,0.24605218165648454,0.43
40,0,体重,numeric_gt,58.0,0.49950756650611605,0.3848865525612004,0.8328439665364706,0.7028966250332181,0.2987395110186374,0.5489614243323442,0.6786805740100983,0.24083769633507854,0.8679245283018868,0.4894366197183099,0.3770491803278689,0.5707196029776677,0.2625495800351659,0.32
26,0,体重,numeric_gt,58.0,0.3440790090375655,0.13360797466923635,0.8326134112986769,0.7060191336699443,0.2896991509683392,0.5311572700296736,0.6681171937284082,0.233502538071066,0.8679245283018868,0.46830985915492956,0.368,0.5623471882640587,0.2483945721731777,0.48
8,0,体重,numeric_gt,58.0,0.4767659249126065,0.20993031391766304,0.8326091593068151,0.7060191336699443,0.2896778910090301,0.5311572700296736,0.6681171937284082,0.233502538071066,0.8679245283018868,0.46830985915492956,0.368,0.5623471882640587,0.2483945721731777,0.35
45,0,体重,numeric_gt,58.0,0.40311968274902155,0.3208392409029126,0.8325883689313928,0.702431570555408,0.30359284749372245,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.42
58,0,体重,numeric_gt,58.0,0.344823010440509,0.2666444553298002,0.8325225578408553,0.7022986978474622,0.3039281555807636,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.48
50,0,体重,numeric_gt,58.0,0.4629870731235012,0.3749763729233653,0.8324349224377102,0.702365134201435,0.3032354144249905,0.5400593471810089,0.6733988838692533,0.23711340206185566,0.8679245283018868,0.4788732394366197,0.3724696356275303,0.5665024630541873,0.25544918091716873,0.33
68,0,体重,numeric_gt,58.0,0.46961153015339424,0.1332524908642799,0.832206036289416,0.7061520063778899,0.2895362974732913,0.5252225519287834,0.6645960669678448,0.23115577889447236,0.8679245283018868,0.4612676056338028,0.365079365079365,0.559610705596107,0.24371399714514191,0.35
55,0,体重,numeric_gt,58.0,0.38933742301057783,0.3096847031774037,0.8320671521451316,0.7022322614934892,0.3032951838340548,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.43
60,0,体重,numeric_gt,58.0,0.33708574660634727,0.2573663957698282,0.8320445954370366,0.7023651342014351,0.30128377942162166,0.5400593471810089,0.6733988838692533,0.23711340206185566,0.8679245283018868,0.4788732394366197,0.3724696356275303,0.5665024630541873,0.25544918091716873,0.46
74,0,体重,numeric_gt,58.0,0.4257754618497834,0.34204454166732634,0.8320153765434795,0.7023651342014351,0.30370311943132794,0.5341246290801187,0.6698777571086899,0.23469387755102042,0.8679245283018868,0.47183098591549294,0.3694779116465864,0.5637254901960785,0.25074138872341994,0.36
66,0,体重,numeric_gt,58.0,0.1989705338923361,0.14671685364789114,0.8319397298816766,0.7020993887855435,0.3033732100532246,0.5370919881305638,0.6716383204889715,0.2358974358974359,0.8679245283018868,0.4753521126760563,0.3709677419354839,0.5651105651105651,0.2530928514886366,0.63
38,0,体重,numeric_gt,58.0,0.4744474973557208,0.39682963197870175,0.8314324545726299,0.7019000797236247,0.300470729858825,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.35
7,0,体重,numeric_gt,58.0,0.34773076441404016,0.28331246022905193,0.8308003455091016,0.7013685888918416,0.29996763870009885,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.48
