threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.46,0.6964522986978473,0.33024891945342455,0.5816023738872403,0.6750265745415891,0.2471264367816092,0.8113207547169812,0.5387323943661971,0.3788546255506608,0.5569948186528498,0.2550132037740808
0.47,0.6964522986978473,0.33024891945342455,0.5816023738872403,0.6750265745415891,0.2471264367816092,0.8113207547169812,0.5387323943661971,0.3788546255506608,0.5569948186528498,0.2550132037740808
0.45,0.6964522986978473,0.33024891945342455,0.5667655786350149,0.6662237576401807,0.24022346368715083,0.8113207547169812,0.5211267605633803,0.3706896551724138,0.5498721227621484,0.24252981597128573
0.49,0.6964522986978473,0.33024891945342455,0.5934718100890207,0.6667220302949775,0.2469879518072289,0.7735849056603774,0.5598591549295775,0.3744292237442922,0.5423280423280424,0.24281079541096068
0.44,0.6964522986978473,0.33024891945342455,0.5459940652818991,0.6538998139782088,0.23118279569892472,0.8113207547169812,0.4964788732394366,0.35983263598326354,0.5402010050251256,0.22533063969295544
0.43,0.6964522986978473,0.33024891945342455,0.5222551928783383,0.6474887058198247,0.22448979591836735,0.8301886792452831,0.4647887323943662,0.35341365461847385,0.5392156862745098,0.21769490925537438
0.48,0.6964522986978473,0.33024891945342455,0.5816023738872403,0.6596797767738507,0.2411764705882353,0.7735849056603774,0.545774647887324,0.36771300448430494,0.5366492146596858,0.2325382078316981
0.42,0.6964522986978473,0.33024891945342455,0.4807121661721068,0.6305142173797502,0.21226415094339623,0.8490566037735849,0.4119718309859155,0.339622641509434,0.5306603773584906,0.19672610211077995
0.39,0.6964522986978473,0.33024891945342455,0.3323442136498516,0.5885264416688812,0.18613138686131386,0.9622641509433962,0.2147887323943662,0.3119266055045871,0.5246913580246914,0.16533109891452685
0.41,0.6964522986978473,0.33024891945342455,0.41543026706231456,0.6071286207812916,0.19747899159663865,0.8867924528301887,0.3274647887323944,0.32302405498281783,0.5222222222222223,0.17124840623675025
0.5,0.6964522986978473,0.33024891945342455,0.5934718100890207,0.6513752325272388,0.24074074074074073,0.7358490566037735,0.5669014084507042,0.36279069767441857,0.5213903743315508,0.22059994109804407
0.4,0.6964522986978473,0.33024891945342455,0.3798219584569733,0.5936752591017805,0.19047619047619047,0.9056603773584906,0.28169014084507044,0.3147540983606557,0.5172413793103448,0.15705156565057843
0.51,0.6964522986978473,0.33024891945342455,0.6053412462908012,0.6507440871644964,0.24358974358974358,0.7169811320754716,0.5845070422535211,0.36363636363636365,0.5163043478260869,0.2201231911062972
0.38,0.6964522986978473,0.33024891945342455,0.29673590504451036,0.5673996811055009,0.17832167832167833,0.9622641509433962,0.17253521126760563,0.3008849557522124,0.5120481927710844,0.13693574773479353
0.37,0.6964522986978473,0.33024891945342455,0.2789317507418398,0.5568363008238107,0.17465753424657535,0.9622641509433962,0.15140845070422534,0.2956521739130435,0.5059523809523809,0.12166207579350108
0.35,0.6964522986978473,0.33024891945342455,0.2433234421364985,0.5433829391442998,0.16993464052287582,0.9811320754716981,0.1056338028169014,0.28969359331476324,0.5019305019305019,0.10929606139743789
0.36,0.6964522986978473,0.33024891945342455,0.26112759643916916,0.5462729205421206,0.17114093959731544,0.9622641509433962,0.13028169014084506,0.2905982905982906,0.5,0.10532066098614394
0.34,0.6964522986978473,0.33024891945342455,0.21364985163204747,0.5257773053414828,0.16455696202531644,0.9811320754716981,0.07042253521126761,0.28184281842818426,0.4924242424242424,0.07764463053742453
0.32,0.6964522986978473,0.33024891945342455,0.17210682492581603,0.5088028169014085,0.15963855421686746,1.0,0.017605633802816902,0.2753246753246753,0.48713235294117646,0.05301450675384333
0.33,0.6964522986978473,0.33024891945342455,0.18694362017804153,0.5099322349189477,0.16,0.9811320754716981,0.03873239436619718,0.2751322751322752,0.484171322160149,0.0390248983031599
0.31,0.6964522986978473,0.33024891945342455,0.16023738872403562,0.5017605633802817,0.15773809523809523,1.0,0.0035211267605633804,0.27249357326478146,0.4835766423357664,0.02356726179052527
0.05,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.06,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.07,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.08,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.09,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.1,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.11,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.12,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.13,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.14,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.15,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.16,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.17,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.18,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
0.19,0.6964522986978473,0.33024891945342455,0.1572700296735905,0.5,0.1572700296735905,1.0,0.0,0.2717948717948718,0.482695810564663,0.0
