trial,source,objective,delta,t_lr,t_mid,t_xgb,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
46,bayes_ei,0.8064777158274574,0.02448525665667919,0.3687853426371216,0.39244420725064233,0.5675718612388265,0.6803747010364072,0.29112104420225116,0.5400593471810089,0.665725484985384,0.234375,0.8490566037735849,0.4823943661971831,0.3673469387755102,0.556930693069307,0.24371473287338627,0.09
58,bayes_ei,0.8057761282209033,0.02397774831781712,0.1266699969328884,0.39090263311218854,0.46671043445310334,0.6795110284347595,0.2906440281200835,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.13
27,bayes_ei,0.8043948861775847,0.16954617455669718,0.27882601582419453,0.2875707889702398,0.42722532910832767,0.6776508105235185,0.28914792986793203,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.25
19,bayes_ei,0.8041754130878876,0.16313928287872934,0.32907158042586737,0.3638665738967355,0.5610018826103857,0.677318628753654,0.28840465224701095,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.19
2,initial,0.8036047200887516,0.08388199487745172,0.27263747959347995,0.2789399506931568,0.2863417278520582,0.6770528833377625,0.28937788287158,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.34
13,bayes_ei,0.8031933348136125,0.17759993738709218,0.2816868234946227,0.28945787725125527,0.36521028211464046,0.6769864469837896,0.2890608067236603,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.25
45,bayes_ei,0.8031171381945202,0.16646908558269252,0.3573910025519629,0.3776451866326727,0.4716872200456532,0.6761892107361148,0.2885938993150004,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.25
15,bayes_ei,0.8023987482971717,0.03717436526725289,0.18290179104845378,0.2769079809106998,0.30149788656733945,0.6761892107361148,0.28907405537983066,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.24
48,bayes_ei,0.8021882850158104,0.17787225367119688,0.23895176839200802,0.2552259473502565,0.4151316655805445,0.6763220834440606,0.2886495370481136,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.28
29,bayes_ei,0.8014388481838366,0.14618580367984846,0.24521590761864842,0.26026663800213484,0.34720446164075536,0.6758570289662503,0.28851506633493107,0.5400593471810089,0.665725484985384,0.234375,0.8490566037735849,0.4823943661971831,0.3673469387755102,0.556930693069307,0.24371473287338627,0.27
49,bayes_ei,0.8012116241933206,0.04701161846299783,0.15814742893003597,0.47034396405528817,0.5484027806325673,0.6751926654265215,0.28812116140854155,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.1
60,bayes_ei,0.8010683270089108,0.11916732105348996,0.26665849827387794,0.28748897151002706,0.37460161722169466,0.6750597927185756,0.288069039026222,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.25
32,bayes_ei,0.800973104943922,0.15912955944396856,0.21595388305953372,0.27921998537067527,0.4405542173021121,0.6748604836566571,0.2846838370121672,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.26
39,bayes_ei,0.8008552852518375,0.0458612507060637,0.24029817621541955,0.37852690182111093,0.4725103940805973,0.674860483656657,0.28800037555044844,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.14
54,bayes_ei,0.8008322260373394,0.03723510030212495,0.2822199374688783,0.372539288232707,0.4386206532744305,0.6749933563646028,0.2884561194899232,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.21
3,initial,0.8005588629755104,0.17985622258472736,0.2442449367033292,0.3801500341806383,0.45146601168562595,0.6745947382407654,0.2851098189909984,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.25
31,bayes_ei,0.8005588629755104,0.1765616977390514,0.15666654315484796,0.25195205076637794,0.25833840466402747,0.6745947382407654,0.2851098189909984,0.56973293768546,0.6756577199043317,0.24444444444444444,0.8301886792452831,0.5211267605633803,0.37768240343347637,0.5612244897959183,0.2563942391390683,0.38
18,bayes_ei,0.8002338415855662,0.03310591073217849,0.2532355185335188,0.38737470025666254,0.509612357003925,0.6753919744884401,0.28865012629318904,0.5311572700296736,0.660443794844539,0.23076923076923078,0.8490566037735849,0.47183098591549294,0.36290322580645157,0.5528255528255529,0.23658573111865971,0.11
1,initial,0.8000908764357715,0.13523618051226097,0.31022202849281766,0.31357957578682916,0.4289613111179478,0.6762556470900878,0.2888104016047738,0.5370919881305638,0.6562915227212331,0.23036649214659685,0.8301886792452831,0.4823943661971831,0.360655737704918,0.5459057071960297,0.22965156610252008,0.22
25,bayes_ei,0.7999625632898704,0.056094331761608066,0.2560138706981303,0.39509304984313537,0.4209899803918188,0.6741296837629551,0.2871907652091222,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.17
16,bayes_ei,0.7998406107332179,0.15926570036654603,0.3181014218474944,0.3832791990584631,0.46204335944451747,0.6735981929311721,0.28516635103320254,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.25
51,bayes_ei,0.7997643478137171,0.17442264957484874,0.23975752782528625,0.4574152158716762,0.46037989424946907,0.6745947382407654,0.2851098189909984,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.19
4,initial,0.7997481925714226,0.05530338193044987,0.12664065498651,0.3906651534234329,0.4524631762375226,0.6739303747010366,0.28711545692647594,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.17
