trial,rule_index,feature,rule_type,split_value,threshold_group,threshold_other,objective,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
39,0,体重,numeric_gt,58.0,0.47743113968847933,0.29920257999944555,0.8392787318989583,0.7094738240765347,0.30575394185470717,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.27
20,0,体重,numeric_gt,58.0,0.35419801011900953,0.21045006389182502,0.838809676201159,0.708610151474887,0.30511835420720196,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.38
74,0,体重,numeric_gt,58.0,0.4962666435966841,0.31381009845591434,0.8387968902517839,0.709274515014616,0.3056110258936693,0.5281899109792285,0.6663566303481265,0.23232323232323232,0.8679245283018868,0.4647887323943662,0.36653386454183273,0.5609756097560976,0.24605218165648454,0.22
72,0,体重,numeric_gt,58.0,0.3078274956922454,0.18541887849628538,0.8384140498957029,0.7080122242891309,0.30481798364665863,0.5578635014836796,0.6762888652670742,0.24193548387096775,0.8490566037735849,0.5035211267605634,0.37656903765690375,0.5653266331658291,0.25811131121314795,0.43
61,0,体重,numeric_gt,58.0,0.47545452359077134,0.30835613807213513,0.8383901812825386,0.7082115333510497,0.30501397023328725,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.27
11,0,体重,numeric_gt,58.0,0.2784640328980552,0.1590867009737415,0.8383630820210773,0.7084108424129683,0.3051887496381466,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.46
64,0,体重,numeric_gt,58.0,0.4187542143208447,0.24413695077408998,0.8383545411494666,0.7090752059526972,0.3044230435583926,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.32
58,0,体重,numeric_gt,58.0,0.26316653245768257,0.14889772028601533,0.8382782897753462,0.7083444060589954,0.30509697017935555,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.48
43,0,体重,numeric_gt,58.0,0.45416404643341934,0.29487381753326725,0.8381795493769576,0.7082115333510497,0.30526763172714055,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.28
26,0,体重,numeric_gt,58.0,0.4569554404509322,0.288619214362959,0.8380267415644752,0.7086101514748869,0.30508210015577114,0.5281899109792285,0.6663566303481265,0.23232323232323232,0.8679245283018868,0.4647887323943662,0.36653386454183273,0.5609756097560976,0.24605218165648454,0.24
73,0,体重,numeric_gt,58.0,0.21718469911573474,0.12449987930645251,0.8379612908064149,0.7080786606431039,0.30484070241415656,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.53
91,0,体重,numeric_gt,58.0,0.4423049472828078,0.2524788082357654,0.8378573433443248,0.7087430241828329,0.30219029492409394,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.33
83,0,体重,numeric_gt,58.0,0.29349423705152866,0.14523596287159898,0.8377194369816748,0.7087430241828329,0.3015007631108439,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.49
78,0,体重,numeric_gt,58.0,0.25662379964931575,0.12321865377541291,0.8377152364991326,0.7087430241828329,0.30147976069813276,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.53
29,0,体重,numeric_gt,58.0,0.4690145946923811,0.30856390499415975,0.8376981869618638,0.7078129152272123,0.3048539102708587,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.27
56,0,体重,numeric_gt,58.0,0.3288953531500298,0.21130442662968352,0.8375282722666665,0.7075471698113208,0.3040770168492866,0.5370919881305638,0.6716383204889715,0.2358974358974359,0.8679245283018868,0.4753521126760563,0.3709677419354839,0.5651105651105651,0.2530928514886366,0.36
27,0,体重,numeric_gt,58.0,0.295470807127419,0.18575972951263314,0.8372565540241247,0.7075471698113207,0.30397447266162136,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.42
36,0,体重,numeric_gt,58.0,0.47212464633330636,0.2625659581166045,0.8369599928573581,0.7083444060589954,0.2996966331084479,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.31
28,0,体重,numeric_gt,58.0,0.2605225310621358,0.16564531925774775,0.8366987395624483,0.7068828062715918,0.3032511710268411,0.5370919881305638,0.6716383204889715,0.2358974358974359,0.8679245283018868,0.4753521126760563,0.3709677419354839,0.5651105651105651,0.2530928514886366,0.43
49,0,体重,numeric_gt,58.0,0.27369362164614697,0.12913205946081718,0.8358294966784036,0.7082115333510497,0.29861865338216015,0.5222551928783383,0.6628355035875632,0.23,0.8679245283018868,0.45774647887323944,0.36363636363636365,0.558252427184466,0.24137979864950485,0.41
93,0,体重,numeric_gt,58.0,0.4537842573150279,0.24491074520916056,0.8356041133170192,0.708012224289131,0.2984882818848314,0.5222551928783383,0.6628355035875632,0.23,0.8679245283018868,0.45774647887323944,0.36363636363636365,0.558252427184466,0.24137979864950485,0.24
55,0,体重,numeric_gt,58.0,0.35932024301197973,0.25426916964998353,0.8355642138224705,0.7050225883603508,0.3017109308129736,0.5489614243323442,0.6786805740100983,0.24083769633507854,0.8679245283018868,0.4894366197183099,0.3770491803278689,0.5707196029776677,0.2625495800351659,0.33
32,0,体重,numeric_gt,58.0,0.48522106516990504,0.2556592004095858,0.835532654072434,0.7082115333510496,0.2971344403523128,0.5222551928783383,0.6628355035875632,0.23,0.8679245283018868,0.45774647887323944,0.36363636363636365,0.558252427184466,0.24137979864950485,0.22
