trial,rule_index,feature,rule_type,split_value,threshold_group,threshold_other,objective,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
40,35,bmi,numeric_le,21.09375,0.32483605944813443,0.4088683025610048,0.8526855287702015,0.7197714589423333,0.31718415927515653,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.5
30,29,体重,numeric_le,58.0,0.33531387791005907,0.4319887401887136,0.8517207464958133,0.7160510231198511,0.33096242701562667,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.48
18,29,体重,numeric_le,58.0,0.4298751676179222,0.46687892832848643,0.8507666154966114,0.7113340419877757,0.34977667767999354,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.44
82,33,体重,numeric_le,76.0,0.26193442642646303,0.17750856321463282,0.8507144977346746,0.7145894233324475,0.3412313422581355,0.5400593471810089,0.665725484985384,0.234375,0.8490566037735849,0.4823943661971831,0.3673469387755102,0.556930693069307,0.24371473287338627,0.73
68,40,甲状腺疾病,numeric_gt,0.0,0.3186193421182201,0.17879327559577032,0.8502101776099936,0.7114004783417486,0.3398740959642111,0.5905044510385756,0.6879816635663035,0.2543352601156069,0.8301886792452831,0.545774647887324,0.3893805309734513,0.5714285714285715,0.273840458650914,0.76
92,33,体重,numeric_le,76.0,0.4105623091597417,0.3121351550969709,0.8498677149398254,0.7125963327132607,0.3404776417086659,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.57
89,29,体重,numeric_le,58.0,0.2646860828787647,0.37363975254161697,0.8491357939462403,0.714921605102312,0.3276896433362757,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.54
21,15,甲状腺手术史,numeric_le,0.0,0.4758880736666691,0.15680559451802784,0.846060339755595,0.70867658782886,0.34087302165664857,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.43
93,33,体重,numeric_le,76.0,0.2964719203744029,0.2734299207901379,0.8446488709972123,0.7050890247143238,0.34906698123215696,0.5786350148367952,0.6809394100451767,0.24858757062146894,0.8301886792452831,0.5316901408450704,0.382608695652174,0.5655526992287918,0.2638236022715599,0.64
88,14,bmi,numeric_gt,26.836402275999998,0.2506938964451462,0.29604694466506665,0.8432093866020121,0.7103707148551688,0.32463211617788246,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126,0.67
66,7,身高,numeric_gt,165.0,0.48649498964498405,0.48993382335764135,0.8428562118458703,0.7058198246080255,0.3377957463250399,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.42
16,41,放化疗史,numeric_gt,0.0,0.29367167604855,0.2492572251875607,0.8428325363572811,0.7060855700239171,0.33634864180263524,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.67
63,15,甲状腺手术史,numeric_le,0.0,0.20862151345840574,0.1414883002187398,0.8427504026073206,0.7062184427318628,0.3366140614002622,0.5727002967359051,0.6774182832846134,0.24581005586592178,0.8301886792452831,0.5246478873239436,0.3793103448275862,0.5626598465473146,0.2588632588134766,0.72
24,41,放化疗史,numeric_gt,0.0,0.34541841708734755,0.304506597489939,0.8426945739204083,0.7059526973159713,0.33632319315800013,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.61
94,14,bmi,numeric_gt,26.836402275999998,0.2655300648963472,0.3149667822612132,0.842660632566395,0.7103707148551688,0.32188834599979743,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126,0.65
31,0,体重,numeric_gt,58.0,0.4352432540029141,0.20545477767731485,0.842627345250963,0.7096731331384534,0.3240895897519124,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.47
13,12,bmi,numeric_gt,23.87543253,0.13822435451676487,0.15022412029035673,0.8422212220466941,0.705487642838161,0.33493564586037994,0.5786350148367952,0.6809394100451767,0.24858757062146894,0.8301886792452831,0.5316901408450704,0.382608695652174,0.5655526992287918,0.2638236022715599,0.81
32,5,身高,numeric_gt,160.0,0.29442961715679355,0.2667236769934539,0.841922487137428,0.7051554610682965,0.3404538294622915,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.62
12,43,性别,categorical_ne,男,0.24333453623117463,0.20742161779004814,0.8417271993428459,0.7050225883603508,0.33613686504829093,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.72
44,15,甲状腺手术史,numeric_le,0.0,0.26390024876263063,0.25145273966388115,0.8417271993428459,0.7050225883603508,0.33613686504829093,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.67
95,43,性别,categorical_ne,男,0.3998735246786481,0.390441638996025,0.8417271993428459,0.7050225883603508,0.33613686504829093,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.51
26,41,放化疗史,numeric_gt,0.0,0.4299429695741338,0.4317519898041051,0.8416585481494488,0.704956152006378,0.3361257908511703,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.47
11,42,性别,categorical_eq,女,0.199381520013154,0.15673523175402243,0.8416555542012849,0.7049561520063778,0.3361108211103506,0.5756676557863502,0.679178846664895,0.24719101123595505,0.8301886792452831,0.528169014084507,0.380952380952381,0.564102564102564,0.26133963125160825,0.79
42,6,身高,numeric_gt,162.6,0.18753788395326385,0.1539567982239345,0.840245300234395,0.7055540791921341,0.33534028253516107,0.5548961424332344,0.6668549030029232,0.23783783783783785,0.8301886792452831,0.5035211267605634,0.3697478991596639,0.5541561712846348,0.24415094813530555,0.75
76,27,身高,numeric_le,170.0,0.42748102880544153,0.31659713772362574,0.8394516810765869,0.7083444060589956,0.3122657778305455,0.5489614243323442,0.6710071751262291,0.23809523809523808,0.8490566037735849,0.49295774647887325,0.371900826446281,0.5610972568578554,0.2508878753139311,0.56
