trial,source,objective,delta,t_lr,t_mid,t_xgb,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
19,bayes_ei,0.8289996172235263,0.16313928287872934,0.32907158042586737,0.3638665738967355,0.5610018826103857,0.6944592080786607,0.3175287402013251,0.5756676557863502,0.6868522455487642,0.25,0.8490566037735849,0.5246478873239436,0.38626609442060084,0.5739795918367347,0.2727340384185437,0.41
45,bayes_ei,0.8285008899415136,0.16646908558269252,0.3573910025519629,0.3776451866326727,0.4716872200456532,0.694193462662769,0.31770782684374693,0.5727002967359051,0.6850916821684826,0.24861878453038674,0.8490566037735849,0.5211267605633803,0.38461538461538464,0.5725190839694657,0.2702790702609713,0.4
32,bayes_ei,0.8273081463662775,0.15912955944396856,0.21595388305953372,0.27921998537067527,0.4405542173021121,0.692997608291257,0.3163793848520992,0.5756676557863502,0.6868522455487642,0.25,0.8490566037735849,0.5246478873239436,0.38626609442060084,0.5739795918367347,0.2727340384185437,0.51
48,bayes_ei,0.827215215840093,0.17787225367119688,0.23895176839200802,0.2552259473502565,0.4151316655805445,0.6934626627690672,0.3162718811602829,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.54
16,bayes_ei,0.827066092982548,0.15926570036654603,0.3181014218474944,0.3832791990584631,0.46204335944451747,0.6927318628753654,0.31649784501290956,0.5756676557863502,0.6868522455487642,0.25,0.8490566037735849,0.5246478873239436,0.38626609442060084,0.5739795918367347,0.2727340384185437,0.39
8,initial,0.8259679601645058,0.1511900224089884,0.23986388902808556,0.3017119649426877,0.4895451881003653,0.6922668083975552,0.3133324533117498,0.5756676557863502,0.6868522455487642,0.25,0.8490566037735849,0.5246478873239436,0.38626609442060084,0.5739795918367347,0.2727340384185437,0.48
27,bayes_ei,0.8258081439111314,0.16954617455669718,0.27882601582419453,0.2875707889702398,0.42722532910832767,0.6925325538134467,0.3138870662935773,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.5
33,bayes_ei,0.8257620147570287,0.10727214796980097,0.3296291271888349,0.46241984923015744,0.49370652522826913,0.6927982992293383,0.3123276934436056,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.32
34,bayes_ei,0.82572356129813,0.1098231077237446,0.20666541791621512,0.39965220710523636,0.45545056259434186,0.6933962264150944,0.313128516531358,0.5608308605341247,0.6780494286473558,0.24324324324324326,0.8490566037735849,0.5070422535211268,0.3781512605042017,0.5667506297229219,0.2605313720894361,0.36
13,bayes_ei,0.8253605442204851,0.17759993738709218,0.2816868234946227,0.28945787725125527,0.36521028211464046,0.6922003720435822,0.3133099766896679,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.5
17,bayes_ei,0.8247734710705878,0.0894219155713418,0.21861624798728485,0.2577794132964564,0.2598879376701161,0.6918017539197449,0.3123677015593686,0.56973293768546,0.683331118788201,0.24725274725274726,0.8490566037735849,0.5176056338028169,0.3829787234042553,0.5710659898477157,0.26783155708395595,0.57
